,Train_size,RP,Site,True,Pred,Bias,Sigma
92,529,10000.0,2,0.7350225362935461,0.8792755522647154,0.14425301597116935,0.1708323521566254
93,529,100000.0,2,2.2770984305471704,2.4679548389587103,0.19085640841153984,0.5471213645423485
94,529,1000000.0,2,4.117844824408092,4.3567896679440095,0.2389448435359176,0.6208449209920381
95,529,10000000.0,2,5.421263629077283,5.924008050301077,0.5027444212237935,0.7503751875937965
96,529,100000000.0,2,6.6891201351536544,7.317239243473956,0.6281191083203019,0.7503751875937965
97,529,1000000000.0,2,7.022159145917837,7.472126890544246,0.44996774462640854,0.7403701850925462
98,529,1000.0,3,0.0,0.0,0.0,0.0
99,529,10000.0,3,0.0,0.0,0.0,0.0
100,529,100000.0,3,0.8895605648252498,1.0221427697363823,0.13258220491113248,0.49643252165014573
101,529,1000000.0,3,2.6678405640613527,3.235666432630624,0.5678258685692712,0.6503349401828391
102,529,10000000.0,3,4.362668852919924,4.61810998232605,0.25544112940612607,0.6325070933352572
103,529,100000000.0,3,6.160423136706249,6.066613930817629,-0.09380920588862018,0.9904952476238122
104,529,1000000000.0,3,6.37644754044327,6.241511582890419,-0.1349359575528517,0.9904952476238122
105,529,1000.0,4,0.0,0.0,0.0,0.0
106,529,10000.0,4,1.1373701959312041,1.37400563857103,0.23663544263982583,0.5804601972616654
107,529,100000.0,4,2.974338182902808,3.0905409439723965,0.1162027610695886,0.7088535688126631
108,529,1000000.0,4,4.582247778434207,5.126569650187052,0.5443218717528451,0.7903951975987997
109,529,10000000.0,4,6.349771234316684,6.362942248402689,0.013171014086005073,0.7903951975987997
110,529,100000000.0,4,7.722310942983323,8.14765445107776,0.42534350809443655,1.3106553276638309
111,529,1000000000.0,4,8.993180763905627,8.382582118158052,-0.6105986457475758,1.3106553276638326
112,529,1000.0,5,0.6755648752224959,0.7513647315032208,0.07579985628072494,0.29908842638572297
113,529,10000.0,5,3.060441298481421,3.2950383496311844,0.23459705114976348,0.5841011850048372
114,529,100000.0,5,4.940173073431346,5.175537782405197,0.23536470897385087,0.830682625500236
115,529,1000000.0,5,6.714517771123502,7.4878843959837456,0.7733666248602438,0.8404202101050506
116,529,10000000.0,5,8.618955803473286,8.996762646998823,0.37780684352553706,1.0405202601300658
117,529,100000000.0,5,10.08349153327847,11.349255251477958,1.2657637181994872,1.0305152576288155
118,529,1000000000.0,5,11.154261304175764,11.634207931064505,0.4799466268887418,1.040520260130064
119,529,1000.0,6,0.0,0.0,0.0,0.0
120,529,10000.0,6,0.0,0.0,0.0,0.0
121,529,100000.0,6,1.7785537275472387,1.7055471951613883,-0.07300653238585042,0.8202917747972316
122,529,1000000.0,6,4.048510634085829,4.211102640661049,0.16259200657522044,0.8405459806964561
123,529,10000000.0,6,6.1630088341310225,6.982978989616271,0.8199701554852483,0.8604302151075531
124,529,100000000.0,6,7.902834526671923,9.048104676190315,1.1452701495183915,1.4007003501750876
125,529,1000000000.0,6,8.21279056880808,9.182982318258102,0.9701917494500218,1.410705352676338
126,529,1000.0,7,0.0,0.0,0.0,0.0
127,529,10000.0,7,0.6403835375201357,0.7901939430188143,0.14981040549867863,0.2496574043617723
128,529,100000.0,7,3.2107319253467477,3.355566955776441,0.14483503042969348,0.6702313203796169
129,529,1000000.0,7,5.093057151770431,5.330167422627564,0.23711027085713354,0.8304537104293663
130,529,10000000.0,7,7.344897502240284,7.888566177105444,0.5436686748651605,1.2406203101550766
131,529,100000000.0,7,8.34303504691091,9.96845804750143,1.625423000590521,1.2406203101550766
132,529,1000000000.0,7,9.623495921484418,9.983332935341753,0.35983701385733546,1.2406203101550783
133,529,1000.0,8,0.0,0.0,0.0,0.0
134,529,10000.0,8,0.0,0.0,0.0,0.0
135,529,100000.0,8,0.4148781471981973,0.6355590672379191,0.22068092003972178,0.36402506348622665
136,529,1000000.0,8,2.4659414871525014,2.421190780431148,-0.044750706721353506,0.4502251125562782
137,529,10000000.0,8,4.925483006755997,4.896982387882737,-0.028500618873260386,0.8262433257746764
138,529,100000000.0,8,6.10162515652854,6.376662149552455,0.2750369930239156,0.6603301650825415
139,529,1000000000.0,8,7.112240293670511,6.471577057402785,-0.6406632362677263,0.6603301650825415
140,529,1000.0,9,0.0,0.0,0.0,0.0
141,529,10000.0,9,1.1632400868571453,1.1824134917079423,0.019173404850796993,0.423133851886091
142,529,100000.0,9,2.7466548370440473,2.678524374605967,-0.0681304624380803,0.5059205543623393
143,529,1000000.0,9,3.939098634609512,4.0401725600023015,0.10107392539278948,0.6103051525762879
144,529,10000000.0,9,5.6217401578126225,6.0859717906084265,0.46423163279580404,0.7303651825912958
145,529,100000000.0,9,6.833206429789875,6.640797058369182,-0.19240937142069292,0.7303651825912958
146,529,1000000000.0,9,7.869641525132395,6.81914088102101,-1.050500644111385,0.7303651825912958
147,529,1000.0,10,0.0,0.0,0.0,0.0
148,529,10000.0,10,0.0,0.0,0.0,0.0
149,529,100000.0,10,1.175398937727467,1.2293629997785862,0.053964062051119255,0.5906462149649325
