,Train_size,RP,Site,True,Pred,Bias,Sigma
145,6941,100000000.0,1,9.2129017221681,9.78215639091039,0.5692546687422908,0.550275137568784
146,6941,1000000000.0,1,10.56025115111922,11.7575870983699,1.1973359472506804,0.550275137568784
147,6941,1000.0,2,0.0,0.0,0.0,0.0
148,6941,10000.0,2,2.3625700055125134,2.412006964784162,0.04943695927164882,0.1848605657699145
149,6941,100000.0,2,3.6976422985458473,3.8271847382638677,0.12954243971802049,0.24446046581262415
150,6941,1000000.0,2,4.750009408662028,4.924441435328698,0.17443202666667013,0.44022011005502737
151,6941,10000000.0,2,5.884901235129102,5.874009603900096,-0.010891631229005938,0.4080033841202271
152,6941,100000000.0,2,6.658851510462244,6.634648702025987,-0.024202808436257328,0.4102051025512763
153,6941,1000000000.0,2,7.6065282620943995,6.999575347393584,-0.6069529147008152,0.40020010005002504
154,6941,1000.0,3,0.0,0.0,0.0,0.0
155,6941,10000.0,3,0.3369153710234869,0.34631543221596545,0.009400061192478548,0.14371751590218884
156,6941,100000.0,3,1.1357483244003712,1.1159636686345689,-0.01978465576580235,0.16421533477174144
157,6941,1000000.0,3,2.459920202302472,2.655414540545952,0.19549433824347995,0.4473995341396546
158,6941,10000000.0,3,4.3939462927390185,4.448474984478415,0.054528691739396784,0.28694339484666376
159,6941,100000000.0,3,5.974077437641258,5.3248189133921615,-0.6492585242490962,0.3901950975487747
160,6941,1000000000.0,3,5.982100089937212,5.5944539207304285,-0.38764616920678385,0.3901950975487747
161,6941,1000.0,4,0.0,0.0,0.0,0.0
162,6941,10000.0,4,0.5825024936169365,0.5842481547003984,0.001745661083461858,0.23089868041203387
163,6941,100000.0,4,1.9174936050796756,2.030305923359386,0.1128123182797105,0.4088242006004936
164,6941,1000000.0,4,4.125729981998563,4.327278811289116,0.2015488292905525,0.6903451725862935
165,6941,10000000.0,4,6.381637621635928,6.531972504238213,0.15033488260228456,0.6403201600800399
166,6941,100000000.0,4,7.106303485954495,7.600707048072604,0.49440356211810954,0.9304652326163074
167,6941,1000000000.0,4,7.767246450560196,7.960898812618593,0.19365236205839675,0.9304652326163083
