0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
0.000000000000000000e+00,2.390000000000000000e+02
