Unnamed: 0,mse,r2,g,l2n,true,pred,truemax,predmax,id,eve_id,max_off,wave_period,dominant_period,mean_prob,dzmax,dzmin,count,dmax,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id,max_off_bin,split,Mag,SR
7342,0.4032737979121247,0.791712592635478,0.1141011816829891,1.570728374319229,73235.0,47804.0,12.41665744781494,7.9204182624816895,BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S202D70R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S202D70R090_A006995_S075,2.06,17,8.0,1.359966798662669e-09,2.602,-4.459,73235,12.417,15.3075,37.3774,37371530,1315.0,4.459,0.0,2.801531605245099e-09,1.8674136321195144e-05,1315.0,"37.157,15.042","(2.0, 3.0]",train,8.0933,BS
8930,0.4028736079390111,0.7344930900354429,0.1716679524034502,1.308178634262435,55184.0,50848.0,17.361072540283203,10.29734230041504,BS_manning003/E01267N3753E01646N3535-BS-M774_E01575N3670_D010_S112D70R090_A003139_S050,E01267N3753E01646N3535-BS-M774_E01575N3670_D010_S112D70R090_A003139_S050,1.46,12,8.3,1.4424500879335495e-09,0.66,0.249,55184,17.361,15.7595,36.7029,36701575,602.0,0.66,0.0,2.1059771283829823e-09,1.8674136321195144e-05,602.0,"36.557,15.642","(1.0, 2.0]",test,7.7453,BS
8356,0.402807033154629,0.7351483832513879,0.1595111999429962,1.3538402313557305,57103.0,39316.0,9.654315948486328,8.89682388305664,BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D144_S157D50R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01530N3737_D144_S157D50R270_A006995_S075,3.58,16,7.7,2.8961131965742687e-09,1.649,0.721,57103,9.654,15.3075,37.3774,37371530,1315.0,1.649,0.0,1.0368085243735882e-08,1.8674136321195144e-05,1315.0,"37.157,15.042","(3.0, 99.0]",test,8.0933,BS
9990,0.4014158369857132,0.7322950649979592,0.1719448483823892,1.309777099395116,56480.0,27491.0,14.455214500427246,10.664165496826172,BS_4-8_manning003/E01267N3753E01646N3535-BS-M774_E01519N3670_D010_S202D50R270_A003139_S050,E01267N3753E01646N3535-BS-M774_E01519N3670_D010_S202D50R270_A003139_S050,2.48,11,8.0,1.1305312547276991e-08,1.98,0.336,56480,14.455,15.1986,36.7029,36701519,388.0,1.98,0.0,2.8037175117246937e-08,1.8674136321195144e-05,388.0,"36.557,15.042","(2.0, 3.0]",test,7.7453,BS
11065,0.4011339371810716,0.7496068471832305,0.1500157539952288,1.3724944547137758,56719.0,34375.0,11.314940452575684,10.223333358764648,BS_4-8_manning003/E01267N3753E01646N3535-BS-M809_E01575N3670_D010_S202D30R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01575N3670_D010_S202D30R090_A006995_S075,4.17,16,7.7,1.4550264686227547e-09,0.282,0.114,56719,11.315,15.7595,36.7029,36701575,602.0,0.282,0.0,6.067460374156887e-09,1.8674136321195144e-05,602.0,"36.557,15.642","(3.0, 99.0]",test,8.0933,BS
12160,0.3993474933220301,0.7874049672620262,0.1379320777235447,1.4357756378104134,49073.0,26711.0,19.32108688354492,13.347414016723633,BS_4-8_manning003/E01267N3753E01646N3535-BS-M809_E01540N3625_D010_S202D50R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01540N3625_D010_S202D50R270_A006995_S075,3.26,11,8.0,1.574714716393631e-09,-0.034,-0.08,49073,19.321,15.4068,36.2533,36251540,135.0,0.08,1.0,5.133569975443237e-09,1.8674136321195144e-05,200.0,"35.957,15.342","(3.0, 99.0]",train,8.0933,BS
9666,0.3992595645350578,0.8206347076341585,0.1021327966265949,1.648493147930941,69962.0,48779.0,17.805212020874023,12.74180030822754,BS_manning003/E01108N3882E01527N3690-BS-M809_E01506N3760_D010_S157D70R270_A012497_S042,E01108N3882E01527N3690-BS-M809_E01506N3760_D010_S157D70R270_A012497_S042,3.52,12,8.0,7.46560141889343e-10,1.952,1.36,69962,17.805,15.0608,37.6022,37601506,255.0,1.952,0.0,2.627891699450488e-09,1.8674136321195144e-05,255.0,"37.457,15.042","(3.0, 99.0]",test,8.0933,BS
12577,0.3960163650197489,0.553125358480727,0.2280360330944425,1.0042161198819313,54615.0,53090.0,13.091676712036133,7.608425140380859,BS_4-8_manning003/E01267N3753E01646N3535-BS-M809_E01435N3670_D010_S247D50R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01435N3670_D010_S247D50R270_A006995_S075,0.94,15,7.7,2.680354502762603e-09,2.532,0.849,54615,13.092,14.3573,36.7029,36701435,10.0,2.532,0.0,2.5195332325968467e-09,1.8674136321195144e-05,10.0,"36.557,14.142","(0.3, 1.0]",test,8.0933,BS
7709,0.3959689974027248,0.5808226909833465,0.2981396869393033,1.016435458630238,30770.0,18019.0,14.35342502593994,10.37123680114746,BS_manning003/E01470N3877E01631N3641-BS-M809_E01555N3715_D010_S067D90R270_A012497_S042,E01470N3877E01631N3641-BS-M809_E01555N3715_D010_S067D90R270_A012497_S042,0.88,15,10.4,6.317906609858994e-10,2.102,-2.103,30770,14.353,15.5529,37.1526,37151555,772.0,2.103,0.0,5.559757816675918e-10,1.8674136321195144e-05,1960.0,"36.857,15.342","(0.3, 1.0]",test,8.0933,BS
4783,0.3923958099851289,0.8000435814982574,0.1188275980172312,1.5205848597009732,60287.0,45323.0,17.83843231201172,12.008447647094728,BS_manning003/E01267N3753E01646N3535-BS-M774_E01527N3715_D010_S112D90R270_A003139_S050,E01267N3753E01646N3535-BS-M774_E01527N3715_D010_S112D90R270_A003139_S050,3.6,10,7.5,3.071779778000125e-09,1.844,0.835,60287,17.838,15.2708,37.1526,37151527,1118.0,1.844,0.0,1.105840720080045e-08,1.8674136321195144e-05,2045.0,"36.857,15.042","(3.0, 99.0]",test,7.7453,BS
