,mse,r2,g,l2n,true,pred,truemax,predmax,id
171,0.006041263234949117,0.8161623275549237,0.12198978018836004,0.1842237543570687,10225.0,7513.0,1.7794133424758911,1.6068676710128784,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02498N3423_S004
172,0.0011575264748861244,0.9531318633593702,0.023341418109950385,0.15952824652281844,9398.0,9254.0,1.6992288827896118,1.8494112491607666,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02401N3455_S002
173,0.014509632440974177,0.9546888282000182,0.024322798978791527,0.5846658721942022,25262.0,18739.0,7.774406909942627,7.481109619140625,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02239N3505_S001
174,0.0039043750697358957,0.974698800776999,0.011886673607661269,0.4021808783190817,18055.0,16416.0,6.267531394958496,6.486795425415039,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02202N3553_S005
175,0.00047419230414321866,0.7484833850399669,0.1183654330431646,0.04353991815276859,3002.0,1790.0,1.2490869760513306,1.4065147638320923,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01765N3843_S000
176,0.004349575514766625,0.9141278223007285,0.0387098580877967,0.2283654651631807,11050.0,12258.0,4.1099042892456055,3.879178047180176,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02139N3548_S001
177,0.001415214046258281,-14.78523200944685,0.7556181997303233,0.009474201129788052,847.0,1623.0,0.4662737548351288,1.419156789779663,PS_manning003/E01517N3917E01678N3772-PS-Mur_PNo_Var-M754_E01587N3805_S000
178,0.006855883771167638,0.9391190538762162,0.027656409948102145,0.34300888957560327,16354.0,15476.0,5.268065452575684,5.773743152618408,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02162N3488_S001
179,0.010225454422599941,0.9427109373208614,0.029660251021558448,0.43212554547111437,17781.0,16341.0,6.663693904876709,5.86799955368042,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02102N3607_S001
180,0.0025012492363582486,0.8810385907865222,0.07255837925610864,0.14717472542807114,9331.0,7019.0,2.096344470977783,1.5449212789535522,PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M871_E02335N3587_S005
181,0.0006520698073514807,0.24188398073397466,0.23259491510281127,0.029382856646734297,1806.0,1690.0,1.1285425424575806,1.4163875579833984,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M774_E01720N3803_S000
182,0.0005467104256010316,0.4333652056064774,0.19125926438209107,0.03111353857956156,1499.0,1652.0,1.4525913000106812,1.4207347631454468,PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M792_E02043N3559_S000
183,0.007452363291045085,0.97465022698261,0.012473902623351685,0.562537695093296,29320.0,25300.0,7.280307769775391,7.039486885070801,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02260N3491_S005
184,0.0056658156542692285,0.5857705408565672,0.18215212325058627,0.1181325188292644,7614.0,8269.0,2.403273105621338,1.6026525497436523,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02243N3633_S005
185,0.0004226129585411565,0.7358574159858438,0.11048500572244147,0.040082876731597404,1928.0,1761.0,1.5073434114456177,1.4210717678070068,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M774_E01828N3798_S000
186,0.003325103814473862,0.8123509644519613,0.12747120440792736,0.13482300335015798,8675.0,6051.0,3.02885103225708,1.4336293935775757,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02282N3451_S000
187,0.011738263478321452,0.9577499405962008,0.022446415285517052,0.5413490778517203,20623.0,18065.0,7.582142353057861,7.179625034332275,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02201N3524_S003
188,0.008373275367728642,0.7819285150152248,0.1493300977691805,0.19842388841721062,10048.0,7854.0,4.025904655456543,2.381054162979126,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02188N3654_S004
189,0.0009376741891813514,-1.3108087020071157,0.42242433473012686,0.02017408909486944,1730.0,1648.0,0.6481150984764099,1.4149004220962524,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02218N3646_S000
190,0.0031142624091410045,0.9519228587965682,0.025720941807881315,0.26034908174879834,16535.0,14603.0,2.1123998165130615,2.1072230339050293,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02382N3435_S003
191,0.006432685880586502,0.8153127630542731,0.12471745522071831,0.18878058417414134,9989.0,5507.0,3.8534767627716064,3.0378427505493164,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M824_E01756N3795_S000
192,0.006615091143532997,0.9437021649426872,0.02383786774020602,0.35485711452305757,25345.0,26449.0,2.879753351211548,3.2020177841186523,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02498N3423_S004
193,0.0027048869883917917,0.6958879821425847,0.22854114683206972,0.09474596919958043,4178.0,2038.0,2.7631421089172363,1.512397289276123,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02194N3513_S000
194,0.008838229270166514,0.8320706542163134,0.10330680665209158,0.2328166864406194,11948.0,9748.0,5.755638599395752,3.0535571575164795,PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M861_E02061N3628_S002
195,0.000713543488236133,0.8192110706853841,0.11058959536621771,0.06302811228286602,2832.0,1925.0,2.0475125312805176,1.3987178802490234,PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Hom-M792_E01851N3818_S000
196,0.011839980121265694,0.9249340176765813,0.03831902007476118,0.41398697789415784,28548.0,23358.0,2.7029263973236084,2.7952394485473633,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02498N3438_S003
197,0.0005763162689125432,0.3719178512444443,0.2035334856316433,0.030339054409564428,1537.0,1649.0,1.4174960851669312,1.4224551916122437,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M774_E01826N3836_S000
198,0.0006471216358605627,0.2392675528557784,0.2228097657992676,0.02921804750027319,1560.0,1766.0,1.0955318212509155,1.403139352798462,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01738N3718_S000
