Lat,Lon,wkt_geom,rate_5,rate_10,rate_25,rate_50,rate_100,rate_300,rate_500,rate_1000,rate_2000,ari10,ari50,ari100,ari200,ari500,ari1000,ari2500,ari500P,ari500M,ari500LL,ari500ZL
-24.215,-44.965,Point (-44.96480941772460938 -24.21482658386230469),0.127030063,0.067115341,0.024210379,0.009685046,0.003385749,0.000491114,0.000178191,3.80E-05,6.07E-06,0.1,0.291026655,0.487999137,0.779914624,1.372488454,2.041369294,3.333519633,3.347486039,0.569280548,0.832023933,0.656925299
-0.904,-44.958,Point (-44.95812606811523438 -0.90409708023071289),0.020175543,0.010747344,0.003886214,0.001552854,0.00053055,6.61E-05,2.13E-05,3.80E-06,5.03E-07,0.1,0.1,0.107251661,0.202209725,0.4168622,0.672622406,1.17807406,0.914034122,0.1,0.294496041,0.269497694
59.996,-44.89,Point (-44.889678955078125 59.99591827392578125),0.01182069,0.006406321,0.002486031,0.001085735,0.000421517,7.35E-05,2.90E-05,6.88E-06,1.20E-06,0.1,0.1,0.1,0.128927815,0.302557975,0.533054403,1.034955734,0.736807489,0.1,0.225724664,0.203763114
-24.022,-44.871,Point (-44.87080764770507813 -24.02248001098632813),0.134714877,0.072451647,0.026591823,0.010726882,0.003758354,0.000527164,0.000184279,3.67E-05,5.46E-06,0.1,0.314066749,0.525180493,0.834218239,1.454769635,2.14475025,3.441773793,3.336944794,0.636490485,0.877537572,0.661586542
59.908,-44.824,Point (-44.82437896728515625 59.9084014892578125),0.011446666,0.006054137,0.00219567,0.000887693,0.000312738,4.49E-05,1.59E-05,3.11E-06,4.32E-07,0.1,0.1,0.1,0.120333967,0.269269494,0.458029154,0.854801662,0.632822157,0.1,0.19650116,0.177422546
-23.834,-44.809,Point (-44.80898666381835938 -23.83401679992675781),0.137258631,0.074768772,0.028329234,0.011806535,0.004276776,0.000619112,0.000216307,4.26E-05,6.24E-06,0.1,0.332942532,0.563306062,0.903878228,1.584335596,2.329704876,3.732576744,3.623487409,0.660058315,0.963194861,0.748267577
-60.611,-44.781,Point (-44.78053665161132813 -60.61135482788085938),0.117844394,0.057783565,0.019078832,0.007083422,0.002316437,0.000349683,0.000142191,3.72E-05,7.31E-06,0.1,0.240995348,0.396904864,0.624323794,1.090064028,1.63467558,2.776157792,3.025890051,0.405800718,0.635735344,0.477049426
-60.791,-44.77,Point (-44.77045822143554688 -60.79081344604492188),0.15109203,0.079694981,0.029514014,0.012079355,0.004330503,0.000673509,0.000259318,6.20E-05,1.15E-05,0.1,0.341763189,0.571199876,0.911515587,1.607408402,2.401783025,3.978313562,4.063819741,0.601853669,0.971769927,0.755494565
-0.938,-44.754,Point (-44.7540130615234375 -0.93758463859558105),0.02012867,0.011012593,0.004116833,0.001678575,0.000583964,7.69E-05,2.64E-05,5.38E-06,8.48E-07,0.1,0.1,0.110220105,0.21138941,0.439540517,0.712309633,1.249929248,1.025464537,0.1,0.312651507,0.285216807
-23.729,-44.619,Point (-44.61865997314453125 -23.72919654846191406),0.142820161,0.077919773,0.029592448,0.012366703,0.004520474,0.000676632,0.000240751,4.83E-05,7.16E-06,0.1,0.344933623,0.582559459,0.936618833,1.648430613,2.432537699,3.912645612,3.783894152,0.687309818,1.00963368,0.7895961
-1.064,-44.586,Point (-44.58591842651367188 -1.06401920318603516),0.022250262,0.011697621,0.004067243,0.001568512,0.000525074,6.81E-05,2.32E-05,4.60E-06,6.89E-07,0.1,0.1,0.115882109,0.211738183,0.422307358,0.671971003,1.170860697,0.970309297,0.1,0.288368246,0.249350162
59.901,-44.576,Point (-44.57578659057617188 59.900848388671875),0.011735351,0.006332302,0.00235493,0.000969108,0.000350494,5.46E-05,2.05E-05,4.44E-06,6.97E-07,0.1,0.1,0.1,0.126518463,0.285801172,0.487867757,0.917851191,0.669664229,0.1,0.20883643,0.18248543
-1.247,-44.494,Point (-44.4944305419921875 -1.24715626239776611),0.021123962,0.011520072,0.004184827,0.001657853,0.000563897,7.28E-05,2.48E-05,4.98E-06,7.68E-07,0.1,0.1,0.114984262,0.215564501,0.437317195,0.701039521,1.221909303,1.018756347,0.1,0.304510495,0.274893928
-23.68,-44.405,Point (-44.40486526489257813 -23.67989158630371094),0.145753074,0.079698258,0.030046333,0.012330588,0.004350752,0.000613567,0.000218524,4.59E-05,7.32E-06,0.1,0.34719663,0.578760517,0.916426257,1.583845593,2.319125693,3.725138991,3.723997853,0.653744544,0.934315468,0.681201563
-1.4,-44.342,Point (-44.34185791015625 -1.39972996711730957),0.021809889,0.012113071,0.004625919,0.001932879,0.000707921,0.000114823,4.72E-05,1.32E-05,2.97E-06,0.1,0.1,0.121888764,0.233700866,0.486653429,0.794595408,1.430203679,1.10268199,0.1,0.34266093,0.295212318
59.796,-44.34,Point (-44.34032440185546875 59.795867919921875),0.010950092,0.005795737,0.002051183,0.000799651,0.000274383,4.16E-05,1.58E-05,3.45E-06,5.37E-07,0.1,0.1,0.1,0.115152577,0.254544926,0.427321738,0.78866296,0.57720773,0.1,0.183681706,0.171076926
-1.591,-44.259,Point (-44.2586669921875 -1.59125471115112305),0.023020899,0.012496271,0.004578122,0.00184438,0.00064897,9.46E-05,3.50E-05,7.93E-06,1.38E-06,0.1,0.1,0.124691756,0.232372572,0.470954079,0.757876289,1.33918366,1.070285823,0.1,0.325760146,0.276270832
-23.571,-44.212,Point (-44.211639404296875 -23.57089042663574219),0.152696659,0.083657529,0.031339754,0.012806142,0.004533794,0.000657084,0.000236396,4.93E-05,7.66E-06,0.1,0.358055672,0.594012631,0.940167304,1.631177753,2.396574468,3.863955304,3.873710491,0.688186576,0.971229261,0.761236539
-1.777,-44.162,Point (-44.16242599487304688 -1.77730143070220947),0.017830568,0.009545378,0.00343712,0.001359722,0.000459612,5.76E-05,1.88E-05,3.38E-06,4.46E-07,0.1,0.1,0.1,0.182462783,0.379046484,0.614040124,1.082680044,0.887311318,0.1,0.267116351,0.241285893
59.794,-44.154,Point (-44.15415191650390625 59.79404067993164063),0.012805287,0.007028102,0.002625219,0.001066587,0.000375243,5.54E-05,2.05E-05,4.47E-06,7.12E-07,0.1,0.1,0.1,0.140398199,0.311675195,0.523118339,0.960275,0.720826354,0.1,0.225984133,0.200562126
-1.982,-44.11,Point (-44.10988998413085938 -1.98170232772827148),0.017716021,0.009634671,0.003531459,0.00140119,0.000473778,6.36E-05,2.32E-05,5.26E-06,9.18E-07,0.1,0.1,0.1,0.186023152,0.387614536,0.626214356,1.102965102,0.896316612,0.1,0.272839448,0.241688026
-23.529,-43.987,Point (-43.9865570068359375 -23.52918624877929688),0.158252961,0.088778361,0.034769516,0.014751508,0.005411993,0.000813182,0.000296098,6.36E-05,1.04E-05,0.1,0.395664012,0.661420359,1.049942343,1.825455441,2.684155781,4.3073128,4.246191281,0.785474258,1.090240386,0.808141237
-1.999,-43.94,Point (-43.94035720825195313 -1.9986264705657959),0.019794031,0.010399516,0.003622978,0.001394028,0.000459658,5.76E-05,1.97E-05,3.95E-06,5.99E-07,0.1,0.1,0.103754766,0.192465604,0.389079844,0.620853761,1.081456073,0.905171835,0.1,0.269204033,0.242822252
59.754,-43.871,Point (-43.87088775634765625 59.7541656494140625),0.012814731,0.006949241,0.002605254,0.001081347,0.000394626,6.63E-05,2.76E-05,7.40E-06,1.49E-06,0.1,0.1,0.1,0.138689667,0.311091752,0.529281162,0.990339186,0.723247743,0.1,0.22756138,0.205098255
-23.406,-43.802,Point (-43.80205917358398438 -23.40630722045898438),0.168074096,0.095759656,0.03852627,0.016784943,0.006308435,0.000974756,0.000360906,8.03E-05,1.38E-05,0.1,0.435173272,0.730820737,1.160195261,2.013283566,2.956846083,4.747698812,4.81172067,0.806830805,1.194425693,0.938865117
-1.904,-43.754,Point (-43.75430679321289063 -1.90409421920776367),0.022889651,0.012108988,0.004238432,0.001631967,0.00054184,7.17E-05,2.61E-05,6.00E-06,1.07E-06,0.1,0.1,0.119900944,0.218916716,0.434254492,0.688091553,1.191222571,0.961166844,0.1,0.297215162,0.260292049
59.773,-43.586,Point (-43.5858154296875 59.7725372314453125),0.01244767,0.0067691,0.002527973,0.001033904,0.000368416,5.69E-05,2.18E-05,4.99E-06,8.40E-07,0.1,0.1,0.1,0.13533614,0.302920842,0.511585383,0.948764597,0.682114739,0.1,0.220691055,0.19287181
-23.442,-43.574,Point (-43.57445907592773438 -23.44221687316894531),0.154058421,0.085712398,0.03392328,0.01486519,0.005775152,0.000980416,0.000376709,8.63E-05,1.50E-05,0.1,0.393718787,0.675637689,1.101120763,1.977087675,2.964008686,4.846649104,4.695613503,0.791942649,1.234515712,0.976218513
-1.887,-43.543,Point (-43.543243408203125 -1.88743579387664795),0.022005002,0.011740152,0.004161089,0.001614748,0.000537024,6.72E-05,2.25E-05,4.34E-06,6.33E-07,0.1,0.1,0.116664631,0.215262292,0.430678274,0.684237809,1.183687072,0.98071557,0.1,0.296424162,0.260532911
-23.388,-43.359,Point (-43.35918426513671875 -23.38750648498535156),0.150933302,0.082793004,0.032163548,0.013873062,0.00529312,0.000872845,0.000330642,7.40E-05,1.26E-05,0.1,0.373647506,0.638342024,1.037251759,1.855663658,2.77988662,4.533575648,4.428227227,0.739320356,1.155905005,0.933146403
-1.971,-43.353,Point (-43.35260391235351563 -1.97076249122619629),0.023913433,0.013002658,0.004747253,0.001896616,0.000654841,8.77E-05,3.06E-05,6.40E-06,1.05E-06,0.1,0.1,0.129672567,0.239362428,0.480713513,0.766741753,1.334524993,1.091263844,0.102042632,0.331670012,0.295679296
59.879,-43.283,Point (-43.28346633911132813 59.87918472290039063),0.013549542,0.007426779,0.002789831,0.001140306,0.000399336,5.71E-05,2.10E-05,4.64E-06,7.63E-07,0.1,0.1,0.1,0.148066184,0.327336103,0.548183105,0.99761795,0.761635805,0.1,0.238912796,0.208311914
-23.34,-43.172,Point (-43.17168045043945313 -23.3401031494140625),0.154215654,0.08518437,0.033203811,0.014184375,0.00530068,0.000850717,0.000321511,7.19E-05,1.21E-05,0.1,0.38217515,0.645605475,1.037403531,1.836898112,2.741125359,4.469208474,4.447191937,0.711197325,1.12793302,0.936798481
-2.002,-43.148,Point (-43.14761734008789063 -2.00231575965881348),0.023246539,0.012626608,0.004667334,0.001899973,0.000668828,9.18E-05,3.25E-05,7.03E-06,1.20E-06,0.1,0.1,0.126161236,0.23588035,0.480935565,0.773722549,1.355972144,1.103664874,0.1,0.337119724,0.306352362
60.029,-43.104,Point (-43.10426712036132813 60.02936172485351563),0.014186876,0.008094395,0.003193897,0.001364671,0.000509402,8.41E-05,3.36E-05,8.41E-06,1.60E-06,0.1,0.1,0.1,0.164769563,0.370331714,0.627630662,1.169163362,0.863246006,0.1,0.270133039,0.248339349
60.361,-43.029,Point (-43.02904510498046875 60.36109161376953125),0.011659065,0.006245111,0.002291103,0.000933945,0.000334792,5.23E-05,2.00E-05,4.56E-06,7.54E-07,0.1,0.1,0.1,0.124405466,0.278994154,0.474961794,0.891156885,0.646814872,0.1,0.202479753,0.182312701
60.144,-42.98,Point (-42.97990798950195313 60.143646240234375),0.012569637,0.006883207,0.002578646,0.001057541,0.000373731,5.23E-05,1.83E-05,3.62E-06,5.25E-07,0.1,0.1,0.1,0.137651168,0.307975268,0.520102437,0.957915417,0.719613202,0.1,0.224888696,0.20286039
-23.313,-42.962,Point (-42.96236419677734375 -23.31258392333984375),0.144772261,0.07849711,0.02980753,0.012510166,0.004602647,0.00071444,0.000263161,5.61E-05,8.90E-06,0.1,0.347451318,0.58785085,0.946990934,1.676186003,2.492635653,4.054823334,3.99353291,0.638855856,1.029408373,0.855690857
-2.079,-42.954,Point (-42.9542999267578125 -2.07910537719726563),0.023076264,0.012526885,0.004610468,0.001863432,0.000652282,9.29E-05,3.50E-05,8.65E-06,1.71E-06,0.1,0.1,0.125099161,0.233622739,0.474382755,0.762069576,1.337947028,1.082590822,0.1,0.330991102,0.300528141
-23.304,-42.829,Point (-42.82871246337890625 -23.30449485778808594),0.157776336,0.086492675,0.033088868,0.013917854,0.005114874,0.000788284,0.000288961,6.09E-05,9.41E-06,0.1,0.378220217,0.634277526,1.01326393,1.779041639,2.634141011,4.252910235,4.236644214,0.692507004,1.081916326,0.882421362
60.517,-42.826,Point (-42.82623291015625 60.51688766479492188),0.011704174,0.006294778,0.002300196,0.000934278,0.000335104,5.04E-05,1.82E-05,3.67E-06,5.29E-07,0.1,0.1,0.1,0.125348388,0.279720846,0.475161039,0.891652262,0.635202945,0.1,0.201287801,0.178556454
-2.162,-42.763,Point (-42.76331710815429688 -2.16161942481994629),0.024091875,0.01319575,0.004917638,0.002003422,0.000708612,0.000104119,4.05E-05,1.08E-05,2.35E-06,0.1,0.1,0.132267509,0.246177385,0.499895056,0.801783728,1.40939399,1.138285868,0.10167391,0.347169333,0.301321301
60.668,-42.703,Point (-42.7032928466796875 60.66772079467773438),0.013341508,0.007393811,0.002778347,0.001142847,0.000411886,6.64E-05,2.67E-05,6.77E-06,1.28E-06,0.1,0.1,0.1,0.147580103,0.326522746,0.549961345,1.017635166,0.768935313,0.1,0.236356413,0.214383325
60.838,-42.693,Point (-42.69317626953125 60.83754348754882813),0.013850212,0.007714754,0.002978947,0.001273669,0.000485689,8.58E-05,3.51E-05,8.91E-06,1.69E-06,0.1,0.1,0.1,0.155112905,0.349393001,0.598692277,1.138470725,0.817108317,0.1,0.253991783,0.233803288
-23.248,-42.68,Point (-42.6804351806640625 -23.24761199951171875),0.160627797,0.088429661,0.033944143,0.014186145,0.005128036,0.000768039,0.000281674,6.05E-05,9.64E-06,0.1,0.385143256,0.640669914,1.014603715,1.764096676,2.599942805,4.196664297,4.299629077,0.693043549,1.049895269,0.824927272
61.02,-42.628,Point (-42.62816238403320313 61.02032089233398438),0.013333449,0.007374092,0.002735657,0.001107182,0.000393999,6.39E-05,2.59E-05,6.57E-06,1.24E-06,0.1,0.1,0.1,0.146670385,0.321180226,0.537310445,0.989593185,0.745106677,0.1,0.230788428,0.199202902
61.154,-42.582,Point (-42.58203125 61.1542205810546875),0.012499664,0.006857421,0.002599346,0.001086411,0.00040065,6.94E-05,2.92E-05,7.84E-06,1.57E-06,0.1,0.1,0.1,0.137526948,0.311056481,0.531405295,1.000133994,0.740405397,0.1,0.228219628,0.199595551
-2.232,-42.568,Point (-42.56752395629882813 -2.2324061393737793),0.02324897,0.012737714,0.004852741,0.002047609,0.000756153,0.000115936,4.45E-05,1.12E-05,2.32E-06,0.1,0.1,0.128057704,0.243328906,0.508311125,0.829962214,1.483212404,1.17159478,0.1,0.36076169,0.316454299
-23.167,-42.476,Point (-42.47624969482421875 -23.167083740234375),0.149498492,0.081507245,0.03108042,0.013050233,0.004773678,0.000719295,0.00026035,5.44E-05,8.46E-06,0.1,0.359447728,0.60545731,0.969644192,1.70057184,2.510352948,4.047612036,4.091572233,0.671591929,1.029126313,0.81933698
61.273,-42.468,Point (-42.46778488159179688 61.27281951904296875),0.011196854,0.0060536,0.002212711,0.000885238,0.000311494,4.89E-05,1.88E-05,4.26E-06,6.93E-07,0.1,0.1,0.1,0.12078175,0.270731389,0.457625755,0.851699815,0.613051055,0.1,0.196420558,0.173841112
-2.345,-42.389,Point (-42.38866043090820313 -2.3446042537689209),0.023681832,0.012872932,0.004847105,0.002024192,0.000738605,0.000111702,4.27E-05,1.06E-05,2.15E-06,0.1,0.1,0.129030553,0.243162386,0.503822091,0.818811556,1.457097314,1.167626233,0.1,0.355825083,0.308821177
61.44,-42.368,Point (-42.3681793212890625 61.4396514892578125),0.012483537,0.006945557,0.002652073,0.001115973,0.000414913,6.64E-05,2.48E-05,5.25E-06,7.93E-07,0.1,0.1,0.1,0.139703286,0.316488295,0.542199183,1.022800705,0.746431467,0.1,0.230330013,0.209685756
-23.159,-42.319,Point (-42.31896591186523438 -23.15902519226074219),0.139693877,0.074966727,0.027978053,0.011485556,0.004091979,0.000603443,0.000221554,4.87E-05,8.18E-06,0.1,0.328257234,0.551509548,0.879335786,1.54041904,2.281534937,3.716969228,3.817709211,0.617807196,0.924499226,0.725089712
62.182,-42.246,Point (-42.245880126953125 62.18157577514648438),0.013411001,0.007444523,0.002849825,0.001195818,0.00044143,7.37E-05,2.98E-05,7.56E-06,1.44E-06,0.1,0.1,0.1,0.14947636,0.335175382,0.569289275,1.064915247,0.784380831,0.1,0.243987571,0.209444079
-2.346,-42.185,Point (-42.18481826782226563 -2.34575271606445313),0.021618377,0.012078256,0.004661701,0.00193556,0.000682774,9.17E-05,3.21E-05,6.88E-06,1.16E-06,0.1,0.1,0.121868574,0.23514851,0.487219794,0.784521188,1.368800022,1.093832573,0.1,0.345011779,0.314446028
-23.116,-42.168,Point (-42.16822433471679688 -23.11573600769042969),0.137934746,0.073942145,0.027613325,0.011425783,0.004131719,0.000611175,0.00021792,4.43E-05,6.68E-06,0.1,0.325452208,0.550211923,0.88327658,1.556552476,2.303792106,3.723533127,3.638635735,0.643501341,0.951211793,0.758187504
61.626,-42.139,Point (-42.13873672485351563 61.62640380859375),0.012126611,0.006558444,0.002390621,0.000957088,0.000338634,5.45E-05,2.15E-05,5.15E-06,8.97E-07,0.1,0.1,0.1,0.130629385,0.288106043,0.483884158,0.89850357,0.639327414,0.1,0.206642345,0.17439225
62.443,-42.131,Point (-42.13116836547851563 62.44287872314453125),0.011631481,0.006291938,0.002282047,0.000905639,0.000315831,4.91E-05,1.89E-05,4.32E-06,7.10E-07,0.1,0.1,0.1,0.125308563,0.277288805,0.465432081,0.860475192,0.619586055,0.1,0.200048956,0.178575206
61.757,-42.113,Point (-42.112518310546875 61.75726318359375),0.01308005,0.007166497,0.0026739,0.001116651,0.000421996,7.44E-05,2.98E-05,7.06E-06,1.20E-06,0.1,0.1,0.1,0.142693018,0.317490668,0.542649284,1.035725687,0.731717945,0.1,0.227023236,0.19672298
61.895,-42.111,Point (-42.11128616333007813 61.89543533325195313),0.013436454,0.007428685,0.002836535,0.001190906,0.000435179,6.88E-05,2.70E-05,6.61E-06,1.22E-06,0.1,0.1,0.1,0.148878131,0.334068016,0.567282051,1.053737791,0.765543415,0.1,0.245314101,0.232339246
62.04,-42.077,Point (-42.07711410522460938 62.04044342041015625),0.011689178,0.006216302,0.002243556,0.000897172,0.000316147,4.86E-05,1.83E-05,3.96E-06,6.18E-07,0.1,0.1,0.1,0.123483843,0.273708944,0.461986849,0.859887298,0.621495823,0.1,0.198062331,0.172814041
62.642,-42.041,Point (-42.04120254516601563 62.64214324951171875),0.01113282,0.005907315,0.002126353,0.000846142,0.00029593,4.72E-05,1.88E-05,4.48E-06,7.65E-07,0.1,0.1,0.1,0.117483481,0.262109333,0.443355313,0.824723654,0.606662267,0.1,0.190852865,0.164943967
62.268,-42.031,Point (-42.03097915649414063 62.26771163940429688),0.011256888,0.006020257,0.002178323,0.000864526,0.000299941,4.44E-05,1.63E-05,3.40E-06,5.05E-07,0.1,0.1,0.1,0.119853621,0.267187396,0.450374064,0.833488511,0.59874688,0.1,0.193906916,0.169901612
-2.346,-41.974,Point (-41.97370529174804688 -2.34575295448303223),0.022994225,0.012837909,0.004942198,0.002049993,0.00072898,0.000103732,3.87E-05,9.42E-06,1.87E-06,0.1,0.1,0.129849696,0.247085677,0.508396118,0.816469762,1.429661609,1.151588159,0.1,0.356197782,0.324415197
-23.082,-41.965,Point (-41.96542739868164063 -23.08189964294433594),0.143914553,0.077381404,0.028830524,0.011903267,0.004294257,0.00062767,0.000220265,4.31E-05,6.22E-06,0.1,0.336434689,0.566094836,0.906426967,1.590126781,2.342743515,3.762728441,3.658014835,0.638186879,0.969314262,0.764471218
-23.134,-41.817,Point (-41.81681442260742188 -23.13444900512695313),0.168678979,0.09260411,0.034631789,0.014225651,0.005120735,0.000769408,0.00028009,5.90E-05,9.25E-06,0.1,0.387579949,0.640666341,1.013804906,1.76558443,2.60303451,4.191550186,4.155084386,0.718744431,1.063564059,0.805818034
-2.371,-41.759,Point (-41.7591705322265625 -2.37076044082641602),0.022429033,0.012481042,0.004789242,0.002008234,0.000731724,0.000109587,4.17E-05,1.04E-05,2.13E-06,0.1,0.1,0.125851479,0.240606731,0.50080464,0.814138379,1.446707255,1.152938581,0.1,0.354215668,0.306725819
62.725,-41.709,Point (-41.70856857299804688 62.7247314453125),0.010567926,0.005586077,0.002033253,0.000835015,0.000309158,5.39E-05,2.19E-05,5.38E-06,9.59E-07,0.1,0.1,0.1,0.11134304,0.253032448,0.436770441,0.839694971,0.584286615,0.1,0.183902873,0.153458358
62.848,-41.682,Point (-41.68151092529296875 62.84819793701171875),0.012070239,0.006603763,0.002550176,0.001094957,0.000414753,7.07E-05,2.83E-05,6.96E-06,1.27E-06,0.1,0.1,0.1,0.133075615,0.30815987,0.535571627,1.023097172,0.728181583,0.1,0.228929763,0.199778313
-23.114,-41.629,Point (-41.62915802001953125 -23.11422348022460938),0.169500023,0.093071123,0.035233681,0.014727975,0.00543462,0.000866707,0.000326895,7.24E-05,1.19E-05,0.1,0.396184927,0.660525145,1.054091376,1.859090809,2.770588848,4.508743965,4.533545514,0.743654282,1.134730732,0.888945644
-2.456,-41.569,Point (-41.5691680908203125 -2.45575785636901855),0.021717129,0.012115947,0.004666941,0.001944837,0.000696942,9.97E-05,3.68E-05,8.65E-06,1.64E-06,0.1,0.1,0.122206624,0.235385061,0.488918245,0.791556136,1.395662197,1.088096238,0.1,0.3459582,0.312027206
-22.922,-41.537,Point (-41.5374755859375 -22.92151832580566406),0.144876478,0.078027812,0.02894206,0.011775998,0.004158938,0.000606351,0.000218734,4.53E-05,6.86E-06,0.1,0.336100962,0.560518402,0.889490153,1.55162587,2.29226461,3.715827927,3.825296143,0.614495089,0.927510214,0.718809933
-22.714,-41.504,Point (-41.504119873046875 -22.71368217468261719),0.146990814,0.079836893,0.030405091,0.012854198,0.004785616,0.000752215,0.000277221,5.94E-05,9.62E-06,0.1,0.353875128,0.600586129,0.970632192,1.723070832,2.563920516,4.161777055,3.965556729,0.729736089,1.064007135,0.844463069
62.963,-41.431,Point (-41.43082427978515625 62.9628143310546875),0.010878691,0.005813405,0.002118591,0.000858077,0.000308381,5.04E-05,1.98E-05,4.62E-06,7.73E-07,0.1,0.1,0.1,0.115866113,0.261556194,0.446711713,0.843088023,0.602920342,0.1,0.19031562,0.171224778
-2.537,-41.383,Point (-41.38265228271484375 -2.53742265701293945),0.022091964,0.01227902,0.004719614,0.00198367,0.000721123,0.000103968,3.76E-05,8.38E-06,1.48E-06,0.1,0.1,0.123741282,0.237595635,0.49615689,0.807013871,1.429137156,1.12103514,0.1,0.352844676,0.307051494
-22.566,-41.383,Point (-41.3828582763671875 -22.56624412536621094),0.143810289,0.078334959,0.030035579,0.012842384,0.004915651,0.000868352,0.000348972,8.54E-05,1.58E-05,0.1,0.351701081,0.602613686,0.987493364,1.80282192,2.758704864,4.639778999,4.593535169,0.72469124,1.142392721,0.889930596
63.079,-41.213,Point (-41.21306991577148438 63.0786590576171875),0.011719429,0.006298611,0.002331687,0.000977039,0.000370964,6.77E-05,2.84E-05,7.34E-06,1.39E-06,0.1,0.1,0.1,0.1255663,0.283860407,0.4906859,0.949347012,0.662813024,0.1,0.205170432,0.176708218
-2.521,-41.172,Point (-41.17150497436523438 -2.52075290679931641),0.023156894,0.012580348,0.00473909,0.001985808,0.000743309,0.000128823,5.49E-05,1.62E-05,3.85E-06,0.1,0.1,0.126126276,0.23860563,0.496699647,0.816653726,1.493104219,1.127238185,0.1,0.347410869,0.305966537
-22.509,-41.167,Point (-41.16684722900390625 -22.50855636596679688),0.136107097,0.072220015,0.02632916,0.010638518,0.003780905,0.000589649,0.000225526,5.15E-05,8.76E-06,0.1,0.311685878,0.522207295,0.834440095,1.480018125,2.225968462,3.705380711,3.926844334,0.562128843,0.896066126,0.720509198
63.259,-41.1,Point (-41.10026168823242188 63.25856399536132813),0.012927254,0.007233742,0.002817487,0.001200699,0.000449073,7.59E-05,3.09E-05,7.89E-06,1.52E-06,0.1,0.1,0.1,0.14630453,0.333853404,0.572090002,1.077577573,0.770467469,0.1,0.245703961,0.224601029
-22.423,-40.964,Point (-40.96417999267578125 -22.42255592346191406),0.129973871,0.068623097,0.025078702,0.010163548,0.003597746,0.000542808,0.00020073,4.26E-05,6.51E-06,0.1,0.300247052,0.50519324,0.808854473,1.430304531,2.141464887,3.5234907,3.648892279,0.548661541,0.862243623,0.684394763
-2.504,-40.96,Point (-40.96036529541015625 -2.50408387184143066),0.026531315,0.014568365,0.005571313,0.00233231,0.00084843,0.000126653,4.81E-05,1.20E-05,2.48E-06,0.1,0.1,0.146308331,0.273538075,0.558743837,0.898722266,1.57940195,1.255408264,0.114393446,0.391160866,0.339954469
63.372,-40.859,Point (-40.85944747924804688 63.37220382690429688),0.011084074,0.0059945,0.002225314,0.000901967,0.000316491,4.81E-05,1.82E-05,3.99E-06,6.20E-07,0.1,0.1,0.1,0.119845881,0.272400642,0.46339908,0.861649455,0.639673419,0.1,0.201626562,0.180344129
-22.308,-40.775,Point (-40.774871826171875 -22.30823898315429688),0.135501856,0.07176169,0.026156447,0.010648192,0.003819901,0.000583352,0.000216708,4.74E-05,7.77E-06,0.1,0.310496557,0.52281574,0.839020422,1.488630891,2.227476912,3.662476998,3.734942705,0.594794134,0.909890822,0.712818719
-2.479,-40.746,Point (-40.745819091796875 -2.47908782958984375),0.024783002,0.013798287,0.005306333,0.002208724,0.000797384,0.000121938,4.85E-05,1.32E-05,2.95E-06,0.1,0.1,0.139368789,0.262392336,0.53729985,0.863090838,1.522588998,1.193670663,0.104963299,0.374187181,0.339351057
-21.716,-40.654,Point (-40.65409088134765625 -21.71588325500488281),0.162714152,0.092820305,0.037719173,0.016748495,0.006468722,0.001017565,0.000367013,7.57E-05,1.17E-05,0.1,0.432841809,0.737218373,1.184060931,2.066846998,3.02337493,4.79478841,4.48393907,0.911523952,1.249751009,0.945753808
-22.135,-40.643,Point (-40.64342117309570313 -22.13513374328613281),0.134653933,0.071729871,0.026016284,0.010293556,0.003502412,0.000487483,0.000174129,3.56E-05,5.29E-06,0.1,0.307819819,0.50948178,0.80203312,1.388192353,2.046328277,3.315902554,3.39464488,0.5654832,0.815891248,0.642332151
-21.507,-40.624,Point (-40.62377548217773438 -21.50717926025390625),0.081505709,0.040477272,0.013381268,0.004912551,0.00160738,0.000262263,0.000110099,2.87E-05,5.41E-06,0.1,0.182991835,0.308950029,0.493662953,0.875616763,1.331386255,2.320528381,2.537648016,0.34503503,0.510502411,0.385688702
-21.927,-40.612,Point (-40.61242294311523438 -21.9265899658203125),0.168042216,0.095303782,0.037585886,0.016217251,0.006158348,0.001001794,0.000379714,8.69E-05,1.56E-05,0.1,0.423976469,0.714955616,1.146029558,2.021543474,2.999772175,4.868308328,4.675468188,0.872948175,1.236628701,0.952827856
63.511,-40.577,Point (-40.57686233520507813 63.51128387451171875),0.010160758,0.005297801,0.001834048,0.000701005,0.000233616,3.17E-05,1.09E-05,2.04E-06,2.64E-07,0.1,0.1,0.1,0.105556304,0.233515542,0.391273115,0.719322888,0.524896447,0.1,0.16840857,0.144376997
-2.421,-40.545,Point (-40.54490280151367188 -2.42075824737548828),0.02437116,0.013779835,0.005413671,0.002311677,0.000858157,0.000134312,5.35E-05,1.47E-05,3.39E-06,0.1,0.1,0.140107143,0.267389531,0.556477467,0.903786397,1.604582897,1.242024176,0.10594005,0.396391416,0.349027106
-21.313,-40.538,Point (-40.53787612915039063 -21.31294631958007813),0.076929197,0.039131207,0.013478845,0.005129641,0.001715182,0.000256092,9.84E-05,2.27E-05,3.81E-06,0.1,0.181842749,0.312998097,0.508098653,0.910563917,1.377727703,2.336042359,2.478668162,0.353448396,0.550191123,0.432631674
