eve_id,id,max_off,mean_prob,dzmax,dzmin,max,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id
E02020N3739E02658N3366-BS-M732_E02198N3580_D010_S022D50R090_A002108_S017,BS_manning003/E02020N3739E02658N3366-BS-M732_E02198N3580_D010_S022D50R090_A002108_S017,0.39,3.3687120785590276e-09,0.001,0.001,1.78,21.9894,35.8036,35802198,9.0,0.001,1.0,1.3137977106380208e-09,1.8674136321195144e-05,412.0,"35.717,21.732"
E01522N3585E03578N2685-BS-M792_E02353N3310_D010_S247D50R090_A004781_S062,BS_manning003/E01522N3585E03578N2685-BS-M792_E02353N3310_D010_S247D50R090_A004781_S062,0.7,3.278554493836097e-09,0.001,0.001,3.397,23.5328,33.1056,33102353,123.0,0.001,1.0,2.294988145685268e-09,1.8674136321195144e-05,123.0,"33.077,23.382"
E01964N3926E02184N3685-BS-M732_E02011N3737_D010_S157D70R090_A002108_S017,BS_manning003/E01964N3926E02184N3685-BS-M732_E02011N3737_D010_S157D70R090_A002108_S017,0.2,1.8940217957067585e-08,0.001,0.001,0.99,20.1173,37.3774,37372011,12.0,0.001,1.0,3.788043591413517e-09,1.8674136321195144e-05,142.0,"37.367,20.082"
E01522N3585E03578N2685-BS-M792_E02326N3310_D010_S022D70R090_A004781_S062,BS_manning003/E01522N3585E03578N2685-BS-M792_E02326N3310_D010_S022D70R090_A004781_S062,0.99,1.0386534766615604e-09,0.001,-0.001,3.76,23.2644,33.1056,33102326,85.0,0.001,1.0,1.0282669418949449e-09,1.8674136321195144e-05,85.0,"33.077,23.052"
E01522N3585E03578N2685-BS-M792_E02299N3310_D010_S022D50R090_A004781_S062,BS_manning003/E01522N3585E03578N2685-BS-M792_E02299N3310_D010_S022D50R090_A004781_S062,1.25,7.974061594475692e-10,-0.001,-0.001,4.048,22.996,33.1056,33102299,35.0,0.001,1.0,9.967576993094614e-10,1.8674136321195144e-05,58.0,"33.077,22.722"
E01964N3926E02184N3685-BS-M754_E02040N3737_D010_S337D50R090_A003524_S022,BS_manning003/E01964N3926E02184N3685-BS-M754_E02040N3737_D010_S337D50R090_A003524_S022,0.38,3.8642240322793215e-09,0.001,0.001,1.558,20.4002,37.3774,37372040,20.0,0.001,1.0,1.4684051322661423e-09,1.8674136321195144e-05,142.0,"37.367,20.082"
E02020N3739E02658N3366-BS-M707_E02171N3580_D010_S022D50R090_A001194_S013,BS_manning003/E02020N3739E02658N3366-BS-M707_E02171N3580_D010_S022D50R090_A001194_S013,0.18,2.4724135131282017e-08,0.001,0.001,1.147,21.7122,35.8036,35802171,10.0,0.001,1.0,4.450344323630763e-09,1.8674136321195144e-05,416.0,"35.717,21.402"
E01522N3585E03578N2685-BS-M754_E01901N3333_D091_S067D50R090_A001972_S039,BS_manning003/E01522N3585E03578N2685-BS-M754_E01901N3333_D091_S067D50R090_A001972_S039,0.43,1.1631811453762563e-09,0.001,0.001,1.995,19.011,33.3305,33331901,15.0,0.001,1.0,5.001678925117902e-10,1.8674136321195144e-05,17.0,"33.077,18.762"
E01522N3585E03578N2685-BS-M774_E01913N3400_D010_S067D50R270_A003139_S050,BS_manning003/E01522N3585E03578N2685-BS-M774_E01913N3400_D010_S067D50R270_A003139_S050,0.8,7.450852468386516e-10,0.001,0.001,3.705,19.1371,34.005,34001913,38.0,0.001,1.0,5.960681974709213e-10,1.8674136321195144e-05,115.0,"33.737,19.092"
E01522N3585E03578N2685-BS-M792_E01940N3400_D010_S247D30R090_A004781_S062,BS_manning003/E01522N3585E03578N2685-BS-M792_E01940N3400_D010_S247D30R090_A004781_S062,0.98,5.003418216636658e-10,-0.001,-0.001,3.61,19.4083,34.005,34001940,23.0,0.001,1.0,4.903349852303924e-10,1.8674136321195144e-05,115.0,"33.737,19.092"
