id	count	max	logsum	mean	sd
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02206N3569_S004	41092	11.33	12.0	3.97	2.26
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02284N3476_S003	32969	10.87	11.64	3.46	1.92
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02142N3536_S002	24665	9.34	11.35	3.44	1.8
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01699N3763_S003	32995	7.16	11.43	2.8	1.22
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02133N3599_S002	20657	8.31	11.08	3.13	1.57
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02441N3439_S001	56096	16.61	12.61	5.36	3.13
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01725N3727_S003	39490	10.4	11.82	3.44	1.83
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02344N3478_S005	54508	13.76	12.51	4.99	2.79
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02172N3465_S003	21085	9.57	11.11	3.18	1.64
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02361N3475_S004	44825	12.47	12.11	4.05	2.37
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02337N3493_S004	36724	9.91	11.76	3.47	1.91
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02239N3505_S005	35562	9.5	11.66	3.27	1.73
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02202N3553_S004	14679	5.2	10.38	2.2	1.03
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02253N3527_S005	43117	8.33	11.9	3.4	0.85
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01710N3774_S004	36077	8.14	11.61	3.04	1.37
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02175N3577_S003	31626	11.17	11.72	3.89	2.15
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02384N3458_S001	48956	13.25	12.32	4.58	2.75
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02417N3454_S003	41851	10.75	11.86	3.38	1.41
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02184N3552_S003	37681	9.46	11.74	3.35	1.68
E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02321N3496_S003	41801	10.14	11.95	3.69	1.95
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02359N3451_S005	41253	11.47	11.91	3.61	2.04
E01548N3896E01854N3659-PS-Str_PYes_Var-M850_E01725N3727_S000	29600	8.7	11.32	2.77	1.35
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01779N3815_S001	32212	6.79	11.35	2.63	0.95
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02175N3577_S005	19695	8.25	10.91	2.79	1.31
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02243N3539_S005	18760	8.83	10.92	2.96	1.54
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02243N3539_S003	20054	8.3	11.05	3.15	1.62
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02168N3560_S002	37124	11.66	11.9	3.97	2.21
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01711N3754_S001	32096	7.9	11.38	2.73	1.21
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02344N3478_S003	51054	11.9	12.34	4.5	2.43
E01964N3926E02184N3685-PS-Str_PYes_Var-M792_E02067N3699_S000	1348	0.95	6.4	0.45	0.21
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02212N3482_S000	3337	2.74	8.22	1.11	0.66
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02183N3593_S004	18676	7.03	10.86	2.78	1.35
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02133N3599_S001	9407	5.53	9.59	1.56	0.83
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02136N3678_S001	13159	4.46	10.05	1.75	0.6
E01577N3897E01966N3571-PS-Str_PYes_Var-M861_E01739N3699_S001	33072	7.06	11.42	2.76	1.13
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01700N3744_S002	31582	6.79	11.31	2.58	1.02
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02408N3442_S001	44662	12.19	12.12	4.1	2.41
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02253N3503_S003	22972	9.01	11.16	3.05	1.46
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01670N3819_S002	35866	7.43	11.57	2.96	1.23
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01703N3706_S001	29273	7.07	11.19	2.48	0.98
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02175N3577_S003	21212	7.44	10.91	2.58	1.12
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02134N3641_S005	19400	6.76	10.72	2.33	0.91
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01695N3801_S004	36384	7.33	11.66	3.18	1.44
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02109N3622_S002	21274	8.17	11.15	3.26	1.68
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02122N3652_S003	18327	6.89	10.69	2.38	1.03
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01761N3882_S000	2366	2.26	7.16	0.55	0.33
E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02386N3481_S003	44909	11.31	12.06	3.85	2.06
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01793N3787_S001	34606	7.96	11.49	2.83	1.23
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01690N3715_S002	40625	9.52	11.85	3.46	1.61
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01723N3765_S004	35677	7.29	11.58	3.0	1.27
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02168N3560_S001	20669	8.33	11.0	2.9	1.36
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M850_E01703N3706_S000	14747	5.24	10.34	2.1	0.98
E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01700N3744_S000	12155	4.21	9.91	1.66	0.58
E01517N3917E01678N3772-PS-Str_PYes_Var-M707_E01564N3784_S000	466	0.38	4.39	0.17	0.07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02417N3454_S003	30317	10.43	11.47	3.16	1.66
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02140N3614_S004	12756	5.04	10.12	1.95	0.87
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01766N3824_S001	32078	7.57	11.42	2.85	1.22
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02129N3525_S004	15552	7.31	10.57	2.5	1.3
E02113N3823E02873N3483-PS-Str_PNo_Hom-M880_E02348N3591_S002	17031	2.67	10.33	1.8	0.28
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01700N3744_S002	35683	8.27	11.56	2.93	1.31
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02218N3525_S001	27541	9.28	11.41	3.29	1.69
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02202N3553_S001	18247	7.64	10.84	2.79	1.38
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02113N3596_S003	17571	6.72	10.73	2.61	1.22
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02401N3455_S002	34364	11.03	11.61	3.2	1.72
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02159N3533_S005	18405	8.47	10.91	2.98	1.58
E01548N3896E01854N3659-PS-Mur_PYes_Var-M850_E01721N3784_S000	22367	7.63	10.94	2.52	1.1
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02253N3503_S001	44977	10.84	12.04	3.77	1.73
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02219N3560_S003	27010	9.21	11.4	3.31	1.66
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01732N3794_S003	33469	6.85	11.43	2.76	1.08
E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02253N3503_S000	9398	4.29	9.54	1.48	0.74
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02184N3552_S004	48085	12.62	12.21	4.19	2.22
E01577N3897E01966N3571-PS-Str_PYes_Hom-M861_E01739N3699_S004	37927	7.31	11.71	3.19	1.43
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02226N3538_S001	50805	11.83	12.35	4.55	2.42
E01577N3897E01966N3571-PS-Str_PYes_Hom-M824_E01806N3778_S000	7287	3.13	9.21	1.37	0.82
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02164N3590_S005	35526	8.58	11.6	3.08	1.52
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02294N3487_S005	41952	9.73	11.87	3.42	1.57
E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02425N3440_S004	42252	11.07	11.9	3.48	1.65
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02219N3560_S001	16961	6.75	10.65	2.49	1.15
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01772N3748_S002	31309	7.2	11.39	2.83	1.23
E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01687N3753_S000	13313	5.29	10.22	2.06	1.05
E01577N3897E01966N3571-PS-Mur_PYes_Hom-M850_E01752N3690_S000	15516	5.38	10.42	2.15	0.98
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M809_E02227N3683_S000	1378	0.63	6.05	0.31	0.15
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02194N3513_S002	21622	8.31	11.09	3.04	1.49
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02116N3637_S005	12174	4.69	9.97	1.75	0.78
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02296N3512_S002	33384	8.54	11.49	2.91	1.34
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02434N3452_S001	43579	12.31	12.07	4.01	2.29
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01715N3697_S002	29341	7.67	11.27	2.68	1.23
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01695N3801_S002	42365	9.14	11.96	3.7	1.77
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01756N3795_S005	24451	5.98	11.0	2.46	0.97
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02321N3496_S001	24298	8.14	11.11	2.76	1.25
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02236N3526_S002	40664	11.72	11.97	3.9	2.23
E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02386N3481_S005	44909	11.31	12.06	3.85	2.06
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02159N3618_S002	31309	9.29	11.55	3.32	1.7
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02296N3512_S004	29908	8.06	11.29	2.69	1.15
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02164N3590_S001	25890	9.54	11.4	3.46	1.79
E01548N3896E01854N3659-PS-Mur_PYes_Var-M861_E01755N3814_S004	35701	7.37	11.6	3.07	1.41
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02267N3478_S001	32686	7.74	11.33	2.54	0.87
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02239N3505_S005	39816	9.95	11.78	3.27	1.6
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02268N3554_S005	26280	8.83	11.3	3.08	1.61
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01729N3832_S001	32355	7.02	11.45	2.9	1.34
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02236N3526_S002	21160	8.8	11.11	3.16	1.59
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01760N3738_S004	31355	6.62	11.28	2.54	0.89
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01701N3725_S005	35920	8.08	11.58	2.98	1.3
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01793N3787_S003	30671	6.98	11.3	2.64	1.11
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02097N3634_S003	11267	5.64	9.92	1.81	0.92
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01721N3784_S002	36702	8.23	11.64	3.09	1.38
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02304N3498_S001	47001	12.19	12.19	4.17	2.38
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02344N3478_S002	54588	14.5	12.54	5.11	2.97
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02296N3512_S003	37197	10.18	11.74	3.38	1.86
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02188N3654_S005	13266	5.53	10.21	2.04	0.97
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02274N3465_S005	25816	6.8	10.98	2.28	0.69
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02217N3548_S005	23788	8.17	11.11	2.8	1.24
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02194N3581_S001	35107	10.41	11.71	3.48	1.92
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01707N3812_S003	26479	5.96	11.03	2.33	0.76
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02165N3634_S001	26117	8.99	11.38	3.34	1.76
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02209N3537_S002	49172	12.77	12.21	4.1	1.79
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02344N3478_S005	32375	8.12	11.38	2.69	1.13
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02189N3538_S004	28707	9.91	11.46	3.32	1.66
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01710N3774_S005	34868	7.86	11.51	2.86	1.25
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02226N3500_S005	38111	8.49	11.64	2.99	1.24
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02165N3634_S004	28973	8.91	11.46	3.27	1.66
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02184N3638_S005	15914	6.55	10.47	2.21	0.89
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02156N3574_S003	20082	7.32	10.97	2.9	1.37
E01548N3896E01854N3659-PS-Mur_PYes_Var-M861_E01755N3814_S005	34575	7.18	11.56	3.03	1.41
E01577N3897E01966N3571-PS-Str_PYes_Hom-M732_E01794N3768_S000	1031	1.0	6.01	0.4	0.18
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02183N3593_S001	39794	11.33	11.94	3.85	2.21
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02287N3526_S003	41515	11.25	12.02	4.0	2.24
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01687N3753_S001	40017	8.75	11.82	3.39	1.51
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01731N3813_S003	28662	7.65	11.23	2.63	1.1
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01697N3782_S004	34526	7.85	11.53	2.94	1.3
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01804N3797_S002	35922	7.65	11.6	3.05	1.31
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01755N3814_S001	33916	6.98	11.51	2.94	1.3
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01780N3796_S004	35997	8.08	11.57	2.94	1.27
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01711N3754_S001	28957	5.94	11.18	2.48	0.96
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01695N3801_S004	42095	8.08	11.95	3.68	1.67
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02344N3478_S005	36052	9.83	11.72	3.4	1.85
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02260N3491_S004	37671	10.74	11.79	3.51	1.95
E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E02051N3574_S000	3899	2.67	8.2	0.93	0.57
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02260N3491_S001	38862	9.96	11.73	3.19	1.54
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02217N3548_S003	17966	6.61	10.72	2.53	1.13
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01768N3805_S001	31046	5.85	11.27	2.54	0.93
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02328N3482_S004	41262	11.75	12.01	3.99	2.34
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02326N3457_S003	19361	7.69	10.83	2.62	1.17
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02229N3514_S001	29418	10.15	11.62	3.79	2.03
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M837_E02364N3550_S000	1427	0.84	6.41	0.43	0.18
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02287N3501_S003	45761	11.54	12.21	4.38	2.59
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01718N3822_S003	32508	7.18	11.46	2.9	1.32
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01755N3814_S001	37972	7.8	11.72	3.25	1.48
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02188N3566_S002	16982	5.98	10.66	2.52	1.19
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01732N3794_S004	26809	5.74	11.02	2.29	0.76
E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02164N3590_S003	40005	9.0	11.75	3.18	1.3
E01577N3897E01966N3571-PS-Str_PYes_Var-M861_E01739N3699_S002	41630	8.86	11.92	3.62	1.7
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02386N3481_S003	41117	10.1	11.88	3.51	1.81
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02458N3438_S004	41139	10.34	11.82	3.29	1.24
E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01713N3879_S000	1636	0.7	6.33	0.34	0.18
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01768N3805_S003	24796	5.65	10.98	2.37	0.86
E01548N3896E01854N3659-PS-Str_PYes_Var-M837_E01690N3715_S000	22573	8.14	10.98	2.6	1.24
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02188N3566_S003	12419	6.07	10.15	2.06	1.05
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02183N3593_S001	13020	5.51	10.17	2.01	0.91
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01683N3810_S002	26807	6.83	11.07	2.38	0.89
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02270N3527_S003	34261	9.56	11.68	3.43	1.83
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02344N3478_S005	50202	13.05	12.35	4.62	2.65
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02217N3548_S005	34518	10.65	11.68	3.43	1.88
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02097N3634_S005	21694	7.39	11.14	3.17	1.62
E01577N3897E01966N3571-PS-Str_PYes_Var-M824_E01752N3690_S000	16505	3.91	10.42	2.02	0.65
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02318N3471_S004	43047	11.79	11.96	3.64	1.91
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02458N3438_S001	25391	7.32	11.01	2.38	0.88
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02304N3498_S004	45417	13.69	12.08	3.87	1.99
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02164N3590_S004	20620	7.82	11.01	2.93	1.51
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01690N3715_S001	34526	9.06	11.53	2.94	1.35
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01766N3824_S003	31382	7.42	11.35	2.71	1.15
E01577N3897E01966N3571-PS-Str_PYes_Var-M861_E01774N3710_S003	37086	9.06	11.64	3.06	1.32
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01673N3781_S005	26118	6.82	11.08	2.49	1.05
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02223N3573_S005	13446	4.43	10.16	1.92	0.79
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01714N3716_S002	35573	7.25	11.55	2.91	1.19
E02113N3823E02873N3483-PS-Str_PNo_Var-M850_E02456N3506_S000	3620	0.95	7.51	0.51	0.23
E01577N3897E01966N3571-PS-Str_PYes_Var-M861_E01774N3710_S004	32349	7.55	11.4	2.76	1.2
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02253N3503_S003	42281	10.05	11.88	3.42	1.29
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02152N3603_S005	14757	6.24	10.41	2.25	1.05
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02219N3560_S001	48678	11.53	12.32	4.58	2.66
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02417N3454_S005	35047	7.78	11.42	2.61	0.77
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02498N3438_S001	30465	10.59	11.47	3.14	1.62
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01721N3784_S005	35445	7.38	11.61	3.11	1.5
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01697N3782_S001	36744	7.66	11.64	3.09	1.4
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02361N3475_S001	51621	13.74	12.43	4.84	2.79
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02175N3577_S002	27004	10.53	11.43	3.42	1.77
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02156N3574_S002	28264	9.8	11.51	3.53	1.9
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02175N3577_S002	42183	11.09	12.02	3.92	2.19
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02232N3550_S001	44098	10.17	12.05	3.88	2.06
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01725N3727_S001	36844	7.82	11.65	3.12	1.42
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02478N3458_S004	51242	12.84	12.37	4.6	2.44
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02133N3599_S003	19863	8.14	10.98	2.94	1.5
E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02236N3646_S004	9503	2.31	9.45	1.34	0.2
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01711N3754_S004	27803	7.3	11.12	2.43	0.91
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02245N3515_S005	32877	10.7	11.72	3.75	2.14
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01746N3766_S005	30309	7.14	11.26	2.57	0.98
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02381N3494_S005	11574	2.06	9.81	1.58	0.3
E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02401N3479_S005	47371	12.32	12.19	4.15	2.28
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02260N3491_S001	45856	11.91	12.1	3.93	2.02
E01577N3897E01966N3571-PS-Str_PYes_Var-M861_E01750N3709_S004	31244	6.91	11.27	2.52	0.92
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01714N3716_S004	32869	6.39	11.34	2.57	0.89
E01548N3896E01854N3659-PS-Str_PYes_Var-M824_E01640N3732_S000	16617	6.31	10.49	2.17	0.91
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01746N3766_S005	34378	8.27	11.51	2.9	1.27
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02441N3439_S001	58992	15.9	12.69	5.48	3.0
E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02279N3514_S001	44655	11.18	12.05	3.85	1.99
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02254N3467_S000	3276	2.5	8.07	0.97	0.58
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01804N3797_S005	39956	7.92	11.83	3.43	1.49
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02253N3503_S002	18781	7.4	10.81	2.63	1.21
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02236N3526_S005	35140	9.35	11.74	3.57	1.95
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02146N3630_S002	25240	8.3	11.33	3.31	1.71
E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01812N3865_S000	2023	2.0	7.04	0.56	0.29
E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02348N3591_S005	7603	1.48	9.0	1.07	0.22
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01766N3824_S005	36338	8.56	11.68	3.26	1.5
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M850_E01744N3804_S000	14034	4.65	10.26	2.04	0.97
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01734N3775_S005	35109	8.03	11.48	2.76	1.01
E01577N3897E01966N3571-PS-Str_PYes_Var-M861_E01739N3699_S005	37666	8.05	11.66	3.07	1.29
E01577N3897E01966N3571-PS-Str_PYes_Var-M861_E01806N3778_S002	33440	7.68	11.49	2.93	1.29
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01746N3766_S003	41995	9.17	11.95	3.7	1.74
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02171N3606_S001	27584	8.22	11.31	2.96	1.43
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01670N3819_S001	30502	5.83	11.2	2.39	0.77
E02113N3823E02873N3483-PS-Str_PYes_Var-M824_E02405N3521_S000	2075	0.76	6.73	0.4	0.21
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01686N3772_S005	30261	6.93	11.26	2.55	1.04
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02318N3471_S003	48559	13.55	12.32	4.6	2.79
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01746N3766_S004	35025	7.04	11.54	2.93	1.26
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01793N3787_S002	35813	7.25	11.52	2.81	1.04
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02351N3465_S003	51946	15.85	12.48	5.07	3.08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02104N3649_S004	12881	6.06	10.13	1.94	0.94
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01694N3821_S004	32932	7.37	11.42	2.77	1.12
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02175N3577_S001	32976	9.6	11.6	3.31	1.74
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01780N3796_S005	32332	6.77	11.44	2.87	1.28
E01964N3926E02184N3685-PS-Mur_PYes_Hom-M824_E02066N3753_S000	2077	1.2	6.89	0.47	0.24
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01725N3727_S001	32386	7.06	11.42	2.8	1.24
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02401N3479_S005	28456	6.91	11.08	2.29	0.69
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02451N3450_S004	48251	12.27	12.22	4.2	2.22
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02156N3661_S005	13560	6.07	10.1	1.8	0.57
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02498N3438_S004	33220	8.06	11.31	2.46	0.68
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02344N3478_S004	17201	2.38	10.32	1.77	0.38
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01697N3782_S002	34272	7.51	11.5	2.89	1.22
