id	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M792_E01844N3467_D010_S067D70R270_A004781_S062	15	15	15	14	15	17	11	13	15	0	0	27	0	13	17	10	17	11	13	14	13	11	10	0	15	13	22	21	14	12	16	17	16	25	20	21	10	10	10	11	18	16	15	13	15	13	12	13	16	19	13	17	10	10	13	10	10	26	18	21	23	25	28	31	23	16	19	22	19	13	11	13	19	18	14	14	30	15	14	25	15	14	20	16	13	15	14
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01824N3355_D010_S067D30R090_A006995_S075	32	32	16	15	17	18	13	14	17	0	0	18	0	13	17	10	10	15	13	14	12	17	10	0	22	24	22	10	11	13	17	17	10	24	10	13	18	13	12	18	18	16	15	12	12	10	12	10	16	14	13	17	13	10	13	11	14	28	11	20	23	20	26	14	13	17	16	14	12	12	11	13	11	17	16	24	25	18	13	13	12	11	15	15	13	10	10
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01762N3467_D010_S067D50R090_A006995_S075	16	16	16	15	15	18	12	20	23	0	0	26	0	13	17	11	16	10	13	12	14	10	10	0	12	14	22	10	14	14	18	15	21	23	10	13	19	11	11	10	18	17	16	13	14	13	12	10	16	15	15	17	13	12	14	10	10	18	11	14	22	24	18	29	12	17	19	18	13	11	12	15	21	26	24	23	25	15	14	14	13	12	15	17	14	12	11
BS_4-8_manning003_extreme/E01267N3753E01646N3535-BS-M809_E01589N3580_D010_S067D70R090_A006995_S075	28	15	15	14	16	18	27	29	14	0	0	26	0	13	14	11	11	10	14	15	10	11	10	0	11	14	20	16	13	15	16	15	19	24	13	21	18	10	18	18	17	16	16	12	13	14	11	10	15	18	12	24	25	11	12	10	20	26	10	27	22	24	29	29	34	17	20	24	17	11	14	12	18	14	13	26	25	11	19	19	12	11	23	13	11	15	14
BS_4-8_manning003_extreme/E01548N3896E01854N3659-BS-M732_E01591N3760_D010_S337D30R090_A002108_S017	27	28	27	27	27	27	27	29	11	0	0	46	0	12	10	11	12	13	12	19	16	17	17	0	0	19	18	16	19	19	20	14	15	26	13	19	18	11	13	13	14	14	21	16	18	18	13	13	16	20	18	21	24	17	20	18	16	48	14	37	49	25	10	49	11	19	20	26	22	19	19	21	21	23	21	21	87	21	20	87	86	88	86	85	22	22	21
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01688N3512_D010_S067D30R090_A006995_S075	32	33	34	30	31	18	12	14	18	0	0	10	0	13	10	10	12	10	12	15	12	18	18	0	14	25	22	10	11	14	18	15	10	10	10	12	18	10	10	10	18	11	16	12	14	12	12	12	16	18	12	19	11	11	13	10	10	18	11	21	22	25	27	13	13	17	17	21	12	12	14	13	19	17	12	24	24	14	13	12	16	14	17	14	12	11	12
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01790N3467_D010_S067D30R090_A006995_S075	32	16	16	15	17	16	13	14	16	0	0	18	0	13	17	10	16	10	14	15	13	18	18	0	11	13	21	10	11	15	18	16	11	10	10	13	19	11	11	10	10	11	16	12	14	12	12	10	13	15	12	12	10	11	13	10	10	19	12	12	23	19	20	13	13	15	17	15	14	12	13	12	10	17	14	41	44	16	16	15	14	13	16	13	14	12	11
BS_4-8_manning003_extreme/E01108N3882E01527N3690-BS-M809_E01445N3737_D010_S067D90R270_A012497_S042	20	30	30	30	28	21	28	28	15	0	0	28	0	31	30	23	23	22	21	20	10	11	10	0	0	15	14	14	14	16	12	15	16	16	14	24	20	11	10	11	27	32	26	21	10	19	11	20	20	21	15	14	14	19	13	17	20	27	27	27	22	25	27	27	26	37	21	23	21	23	16	13	12	17	16	16	16	14	39	15	42	42	16	24	23	24	23
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01851N3355_D010_S067D70R090_A006995_S075	15	16	15	15	16	19	12	20	17	0	0	17	0	18	17	10	12	11	14	13	12	18	11	0	10	13	22	17	13	13	17	17	18	24	19	20	17	20	17	17	16	16	15	12	12	13	10	13	15	13	13	15	13	12	12	16	20	37	23	26	23	25	26	27	21	16	17	21	17	11	10	13	19	15	14	23	24	21	11	11	10	15	11	14	12	10	17
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01786N3445_D010_S067D30R090_A006995_S075	31	16	16	15	17	16	13	14	15	0	0	20	0	13	17	10	16	10	14	15	13	10	18	0	14	14	21	10	11	14	18	16	10	24	10	13	19	10	10	10	10	10	16	12	14	12	11	10	15	15	12	10	10	10	14	11	10	18	11	22	22	21	17	13	12	15	16	13	12	12	13	12	12	16	15	14	24	15	15	15	14	12	16	13	14	12	11
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01758N3445_D010_S247D50R090_A006995_S075	32	33	33	31	17	23	17	18	20	0	0	12	0	13	20	12	13	13	13	13	14	13	13	0	13	13	21	22	16	20	14	15	14	14	18	17	13	14	14	13	13	14	14	14	19	17	18	15	20	20	14	14	14	14	19	14	14	23	15	26	16	26	19	17	15	19	21	18	15	16	17	13	19	15	28	28	27	17	17	18	18	17	19	16	13	15	15
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01886N3400_D010_S067D70R090_A006995_S075	16	16	16	15	15	19	12	20	15	0	0	17	0	13	17	23	16	11	12	15	14	11	17	0	12	14	20	17	13	13	18	17	11	24	13	13	18	20	17	18	17	16	15	12	11	13	11	10	16	13	13	16	13	10	13	16	20	16	24	10	23	25	26	27	22	16	18	20	12	13	11	13	19	15	15	23	27	16	14	11	15	14	12	14	13	15	13
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01766N3490_D010_S067D30R090_A006995_S075	32	15	16	15	17	16	13	14	17	0	0	18	0	12	17	10	12	11	12	12	14	18	11	0	11	10	10	17	13	15	18	11	11	10	11	13	19	11	11	10	11	11	16	12	15	13	12	11	16	12	12	12	11	11	14	10	10	19	13	21	22	22	21	15	13	14	17	16	14	14	12	15	20	16	13	46	44	16	15	15	15	16	16	15	14	13	14
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01790N3467_D010_S067D70R090_A006995_S075	16	16	16	15	15	19	12	13	22	0	0	26	0	13	17	11	16	10	12	15	14	11	10	0	12	14	21	17	14	14	17	15	21	24	10	21	19	10	11	19	18	16	15	13	14	14	12	10	16	18	15	17	24	10	14	10	10	26	15	28	25	25	29	29	23	17	19	21	19	11	11	15	21	17	29	29	25	14	14	13	13	14	18	14	13	15	14
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01778N3400_D010_S247D50R090_A006995_S075	33	33	33	31	31	23	17	18	30	0	0	21	0	14	13	13	13	13	13	13	14	21	13	0	22	14	21	14	14	20	14	14	15	14	14	17	13	13	13	13	13	14	14	14	19	18	18	15	20	20	14	14	14	14	19	14	14	22	15	25	26	24	30	20	18	19	18	18	15	15	18	15	19	15	27	27	27	22	17	17	18	17	18	15	15	18	18
BS_4-8_manning003_extreme/E01267N3753E01646N3535-BS-M809_E01575N3670_D010_S157D90R270_A006995_S075	19	19	19	18	17	18	23	23	38	0	0	20	0	12	17	12	11	13	20	10	17	12	11	0	0	17	19	18	20	19	12	11	17	25	15	17	23	14	11	20	19	16	16	14	13	14	12	20	20	17	18	20	21	15	11	26	10	26	26	24	21	21	26	26	33	14	19	20	19	19	23	10	12	11	19	12	33	21	13	17	21	19	45	19	19	19	16
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01609N3535_D010_S247D50R090_A006995_S075	29	31	32	30	29	22	16	17	20	0	0	12	0	12	12	12	12	12	12	12	13	13	13	0	12	12	20	21	15	19	13	15	14	13	12	17	12	12	13	12	12	12	13	13	18	17	18	13	19	20	13	13	14	17	17	23	13	21	14	24	25	27	29	28	16	19	18	17	14	14	17	14	19	14	26	26	26	16	17	17	17	16	19	21	13	13	16
BS_4-8_manning003_extreme/E01470N3877E01631N3641-BS-M809_E01583N3715_D010_S157D90R270_A012497_S042	18	18	18	17	17	17	20	20	14	0	0	20	0	20	18	19	18	12	12	16	13	16	17	0	13	20	18	17	13	14	14	19	27	16	27	19	27	24	27	20	20	18	31	13	13	15	11	13	16	17	18	14	13	16	12	16	33	28	27	16	21	22	27	27	26	17	19	21	19	18	23	11	12	11	23	17	50	18	13	13	37	43	19	19	20	17	12
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01855N3378_D010_S247D30R090_A006995_S075	16	16	16	15	15	20	14	15	18	0	0	20	0	15	10	12	10	12	11	11	10	10	20	0	21	10	17	11	12	16	10	11	11	11	11	14	10	10	10	11	11	10	10	11	16	14	13	10	17	11	11	11	10	11	15	20	11	19	12	14	23	25	18	30	11	17	17	14	12	12	15	11	11	19	24	24	23	13	13	13	13	13	15	11	11	11	14
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M774_E01832N3400_D010_S247D30R090_A003139_S050	32	32	15	13	14	18	11	14	18	0	0	20	0	13	13	15	10	12	10	15	12	11	10	0	0	22	10	17	11	15	17	12	17	16	11	12	20	11	10	18	17	18	19	17	14	12	13	13	15	20	21	16	23	13	14	10	14	34	10	12	24	27	17	28	12	16	19	13	10	10	13	13	19	17	10	23	15	11	11	11	12	11	12	19	13	15	10
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01640N3557_D010_S067D30R090_A006995_S075	32	32	32	13	17	18	12	13	16	0	0	20	0	13	14	10	10	11	13	13	14	17	17	0	15	23	15	17	13	15	19	10	10	23	10	12	19	10	11	10	10	16	16	12	15	13	12	10	16	18	12	12	11	11	12	10	11	18	13	15	23	24	16	14	13	15	17	16	13	14	15	13	19	15	13	56	39	16	16	16	14	12	16	14	13	13	14
BS_4-8_manning003_extreme/E01267N3753E01646N3535-BS-M809_E01575N3670_D010_S112D10R090_A006995_S075	29	30	30	29	29	28	12	12	44	0	0	10	0	14	11	26	10	12	10	11	20	11	10	0	0	22	18	18	16	16	19	16	21	13	23	23	24	14	16	17	18	18	19	17	15	15	13	19	18	21	19	44	13	14	20	19	33	26	34	38	47	42	42	10	41	19	19	10	12	14	14	22	20	31	27	27	27	21	34	34	32	31	36	23	27	12	15
BS_4-8_manning003_extreme/E01267N3753E01646N3535-BS-M809_E01561N3580_D010_S067D90R090_A006995_S075	28	30	30	28	29	15	27	29	34	0	0	26	0	13	14	11	12	10	13	13	10	10	11	0	11	14	15	17	13	15	12	17	19	23	18	11	19	25	17	18	17	16	15	13	14	13	11	10	19	19	20	23	23	10	12	17	21	27	27	27	22	24	28	30	34	16	19	24	19	17	12	12	18	16	13	10	22	10	18	15	15	11	12	13	22	21	21
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M792_E01708N3467_D010_S247D50R090_A004781_S062	32	33	34	31	32	21	15	17	20	0	0	11	0	12	12	12	17	12	13	13	13	13	13	0	23	12	21	21	15	19	12	15	13	13	12	15	11	15	10	18	17	17	17	17	16	15	11	15	19	20	18	22	24	11	15	10	37	22	14	24	27	18	31	19	14	18	21	15	15	16	11	15	18	17	14	13	45	22	17	17	16	16	17	17	14	15	16
BS_4-8_manning003_extreme/E01446N4259E02038N3783-BS-M809_E01970N3805_D010_S157D90R270_A006995_S075	16	18	18	16	16	20	21	21	18	0	0	21	0	15	11	17	12	17	14	15	12	12	14	0	12	19	16	18	20	16	18	10	11	17	23	15	21	10	19	20	13	16	15	13	12	15	11	15	15	14	13	14	22	13	12	21	10	27	21	24	10	21	24	25	11	15	19	20	19	18	13	11	13	12	13	13	13	14	14	14	14	14	18	14	12	13	12
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01684N3490_D010_S067D30R090_A006995_S075	32	33	16	15	16	15	13	15	18	0	0	18	0	12	11	11	11	10	14	13	13	10	11	0	11	14	21	16	10	15	18	15	11	10	10	13	19	11	10	10	10	11	15	12	13	12	12	11	16	15	12	18	10	11	13	10	10	17	10	21	22	22	16	13	13	14	17	15	13	11	12	13	12	16	15	14	24	16	13	13	13	12	14	15	13	13	12
BS_4-8_manning003_extreme/E01470N3877E01631N3641-BS-M809_E01559N3737_D010_S022D90R090_A012497_S042	25	22	21	16	26	10	11	23	11	0	0	40	0	35	11	13	15	16	12	13	12	15	14	0	10	20	18	21	19	16	17	11	15	23	19	20	21	23	24	37	17	15	15	13	16	15	12	15	18	17	12	22	12	14	11	16	23	24	25	26	26	28	27	29	31	32	20	21	44	49	55	18	20	22	25	38	39	14	45	21	48	11	17	24	10	23	29
BS_4-8_manning003_extreme/E01470N3877E01631N3641-BS-M809_E01603N3670_D010_S337D70R090_A012497_S042	50	51	19	17	18	20	17	51	14	0	0	20	0	13	17	16	14	16	15	16	16	12	13	0	0	30	31	39	17	21	22	12	28	26	19	19	18	23	22	19	19	17	16	13	12	15	11	11	20	18	16	14	21	16	12	18	34	27	25	25	25	23	24	27	26	34	20	20	21	19	24	11	13	22	20	23	21	22	22	18	34	34	24	19	19	19	18
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01855N3378_D010_S067D50R090_A006995_S075	15	16	16	14	15	18	12	14	23	0	0	17	0	14	17	16	16	11	12	15	13	18	17	0	12	13	20	17	10	13	17	17	11	24	13	13	18	11	13	18	17	16	15	12	11	10	11	10	16	13	13	16	13	10	12	10	14	16	13	11	22	25	15	27	13	16	18	17	12	10	11	13	10	16	15	24	25	16	12	12	12	11	13	15	13	12	10
BS_4-8_manning003_extreme/E01470N3877E01631N3641-BS-M809_E01603N3670_D010_S022D70R090_A012497_S042	36	18	19	18	19	19	20	21	33	0	0	39	0	12	34	14	18	14	12	13	15	11	16	0	11	18	20	21	10	15	16	12	15	16	19	16	20	20	20	18	18	16	15	12	16	15	11	15	16	18	13	22	12	10	12	17	20	24	23	26	23	23	27	27	28	17	20	21	19	19	25	12	18	34	14	23	31	24	15	15	14	17	21	18	12	13	14
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M792_E01867N3445_D010_S067D70R270_A004781_S062	14	15	16	15	14	17	12	12	15	0	0	27	0	13	17	10	10	10	13	14	12	11	10	0	15	13	22	10	14	12	17	18	16	25	10	13	20	10	10	10	17	16	15	12	15	13	12	13	15	19	13	17	23	10	13	10	21	25	18	21	23	25	18	30	22	15	18	22	11	12	11	13	19	18	14	14	27	20	17	12	15	14	16	15	13	15	13
BS_4-8_manning003_extreme/E01267N3753E01646N3535-BS-M809_E01547N3670_D010_S202D70R270_A006995_S075	34	34	34	34	33	34	33	35	14	0	0	12	0	13	13	10	11	11	12	13	14	10	20	0	12	18	19	21	19	15	17	10	15	16	19	20	21	19	19	19	17	16	15	12	16	14	11	13	15	17	12	21	12	10	12	17	20	27	22	33	28	24	31	30	27	14	19	20	18	18	15	12	16	13	48	13	39	15	33	33	54	51	68	12	10	12	11
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01878N3355_D010_S067D70R090_A006995_S075	16	17	16	15	16	19	12	20	17	0	0	18	0	17	16	15	17	16	22	12	13	18	10	0	11	13	22	17	13	14	18	17	16	24	19	13	18	20	17	18	17	16	15	12	11	13	11	15	15	13	13	15	14	11	12	16	20	36	13	10	23	24	26	27	28	16	17	10	17	11	10	13	19	15	14	23	23	21	11	11	10	15	11	14	11	10	19
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01660N3512_D010_S067D50R090_A006995_S075	16	17	16	15	15	19	12	29	29	0	0	26	0	13	16	24	12	10	12	15	10	11	10	0	11	14	21	16	14	13	16	15	19	24	13	21	18	20	18	18	17	16	16	12	13	13	11	10	15	18	12	24	11	11	12	17	21	23	15	12	22	24	26	27	22	15	18	21	20	12	12	12	18	15	14	23	23	12	12	12	10	13	11	14	11	12	11
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01817N3467_D010_S067D30R090_A006995_S075	33	16	17	15	16	15	21	14	15	0	0	20	0	13	17	11	11	11	14	15	13	10	18	0	11	14	22	10	11	15	18	11	11	10	10	13	19	11	11	11	11	11	16	12	14	13	12	11	16	15	12	13	12	11	14	11	10	20	14	22	22	22	21	15	14	15	17	16	14	14	14	13	19	16	14	43	44	17	16	16	14	13	17	18	14	16	15
BS_4-8_manning003_extreme/E01267N3753E01646N3535-BS-M809_E01592N3602_D010_S022D70R090_A006995_S075	13	33	33	33	34	33	35	33	33	0	0	37	0	31	29	29	27	11	12	14	10	10	22	0	10	22	23	16	16	15	16	13	18	21	10	21	20	24	19	18	18	16	15	12	16	15	11	11	15	18	12	10	10	16	12	17	20	25	22	26	21	23	25	26	28	15	17	16	16	11	13	12	18	17	14	13	13	23	15	14	14	10	14	14	11	13	12
BS_4-8_manning003_extreme/E01267N3753E01646N3535-BS-M809_E01575N3670_D010_S157D90R090_A006995_S075	19	18	18	18	18	20	19	21	39	0	0	20	0	12	17	12	17	13	20	10	17	12	11	0	24	17	19	17	20	19	12	11	17	25	15	17	22	14	11	20	20	18	16	13	11	15	13	21	17	19	20	22	11	12	13	18	25	16	26	17	21	22	26	27	36	18	20	21	20	18	21	11	13	13	18	22	35	19	29	27	21	21	44	17	16	17	18
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01977N3310_D010_S067D50R090_A006995_S075	33	18	18	17	16	20	30	21	18	0	0	20	0	12	11	11	14	10	10	11	13	10	19	0	22	11	18	12	13	15	16	11	11	23	10	14	19	12	11	11	18	17	15	13	13	14	12	11	16	14	12	17	10	11	13	11	21	25	14	26	24	24	28	27	29	16	18	20	12	12	10	12	18	18	15	24	24	21	17	17	15	13	17	14	12	14	13
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01851N3355_D010_S067D50R090_A006995_S075	16	17	16	15	16	19	12	21	17	0	0	18	0	13	16	14	16	11	12	13	12	18	27	0	13	13	22	17	13	13	17	17	11	24	19	13	18	10	10	18	17	16	15	11	11	10	11	15	16	13	13	16	12	10	12	16	14	36	13	10	23	24	26	27	12	17	17	17	11	12	11	13	19	15	15	24	25	10	11	12	11	10	13	15	13	10	16
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01664N3535_D010_S067D30R090_A006995_S075	32	33	33	15	17	18	12	14	15	0	0	20	0	13	14	10	11	11	14	16	14	11	18	0	15	24	20	16	14	14	18	10	10	10	13	12	18	11	11	10	10	17	15	12	14	12	12	11	16	18	13	11	11	11	12	10	11	19	13	22	23	24	27	14	12	15	17	15	12	13	15	13	19	14	12	56	42	16	16	16	15	14	16	14	12	13	12
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01636N3535_D010_S247D50R090_A006995_S075	32	31	32	13	30	22	16	17	20	0	0	12	0	12	13	12	12	13	12	12	14	13	13	0	21	12	20	13	15	19	13	15	14	14	12	17	12	14	14	13	13	13	13	14	19	17	18	14	20	20	13	15	15	15	18	15	14	22	14	25	25	27	20	18	15	19	18	16	15	14	17	14	18	14	29	26	26	17	17	17	18	17	19	16	16	16	16
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01828N3378_D010_S067D70R090_A006995_S075	15	16	16	14	16	18	11	21	16	0	0	17	0	13	17	23	17	11	13	15	13	18	10	0	11	13	20	17	14	12	16	17	19	23	19	20	17	10	17	17	17	16	15	12	11	13	10	15	15	13	13	16	13	10	13	16	20	36	24	10	23	25	26	27	21	16	18	20	12	12	11	13	19	15	14	23	24	21	15	11	11	10	12	14	13	14	15
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M792_E01905N3355_D010_S067D70R270_A004781_S062	15	15	16	14	14	17	12	13	17	0	0	18	0	18	16	14	11	16	12	12	12	11	10	0	14	10	12	17	10	13	17	14	10	24	10	10	19	10	18	18	17	16	15	11	11	14	12	14	14	19	12	11	13	11	11	10	21	13	15	22	23	25	27	27	22	16	18	10	18	10	10	13	19	15	14	14	13	10	10	11	11	13	12	14	12	11	12
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01786N3445_D010_S067D70R090_A006995_S075	16	16	16	15	16	18	12	13	22	0	0	27	0	13	17	11	17	10	13	16	13	11	22	0	12	14	21	17	14	12	17	12	17	24	19	21	19	10	10	19	18	16	15	13	13	14	12	10	16	18	14	10	13	10	14	18	10	10	25	12	23	26	28	28	30	16	19	20	19	10	13	14	17	16	15	22	24	17	14	13	12	11	13	16	13	15	11
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M792_E01798N3512_D010_S067D30R090_A004781_S062	32	16	16	15	16	15	13	14	15	0	0	18	0	12	17	10	11	11	12	13	13	10	11	0	25	14	21	10	13	16	10	11	12	11	11	13	19	12	12	12	13	13	14	12	13	13	13	13	15	14	13	14	14	13	14	10	22	21	16	25	27	30	33	34	41	20	21	24	20	20	16	19	17	16	14	56	44	27	16	16	15	17	26	17	19	17	15
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01919N3288_D010_S067D50R090_A006995_S075	33	18	18	16	17	20	21	22	18	0	0	20	0	17	12	10	11	14	11	12	10	10	10	0	25	10	18	13	13	16	18	10	11	22	11	15	19	10	10	18	19	18	16	14	14	14	12	13	15	15	13	17	13	11	13	17	14	14	15	27	23	24	16	28	12	15	18	19	12	12	11	13	19	15	14	14	24	21	17	17	12	10	13	14	13	14	15
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01688N3512_D010_S067D50R090_A006995_S075	16	17	16	15	16	19	12	13	29	0	0	26	0	13	17	11	11	10	12	15	13	17	10	0	15	14	22	17	13	14	19	16	19	25	19	21	18	10	19	18	17	17	16	13	13	14	11	16	15	18	13	19	10	11	13	18	25	24	15	28	23	24	26	27	29	17	19	19	18	11	14	12	18	17	14	24	24	20	17	16	15	13	16	14	12	14	14
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M792_E01859N3400_D010_S067D70R270_A004781_S062	15	15	16	14	15	17	12	12	15	0	0	27	0	13	17	10	17	10	13	15	12	11	10	0	14	13	22	10	14	12	16	14	11	23	11	11	19	22	18	18	18	16	15	12	11	13	12	10	14	20	19	17	13	10	11	19	22	14	14	20	23	25	17	28	30	16	18	11	19	20	11	14	10	16	15	14	14	11	11	11	11	11	12	15	13	13	10
