id	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M774_E02142N3694_S000	0	0	0	0	0	45	47	49	56	0	0	62	0	65	148	208	17	208	17	59	58	59	59	0	0	289	59	55	23	25	87	32	279	58	57	20	95	144	145	150	129	140	131	18	18	18	0	46	21	22	51	51	52	52	18	19	40	31	40	40	90	44	42	41	42	56	21	23	20	19	54	54	217	216	204	57	56	56	56	55	55	54	55	145	216	290	212
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02318N3471_S004	19	18	19	19	18	18	19	20	16	0	0	19	0	16	15	18	16	17	15	10	10	10	10	0	14	13	19	19	11	24	18	10	18	17	12	19	21	22	21	21	20	18	17	16	15	17	13	13	19	17	21	18	11	12	14	20	23	10	23	10	10	26	18	15	20	18	20	20	10	10	11	15	10	10	16	15	15	11	10	17	12	11	22	17	15	14	12
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02304N3498_S001	36	35	18	17	17	19	22	34	11	0	0	18	0	11	15	13	13	14	12	14	11	10	12	0	23	10	20	22	15	10	12	14	11	16	15	20	21	12	13	12	13	13	19	16	16	17	16	15	18	19	11	12	13	15	16	14	12	10	12	12	23	36	29	10	11	12	19	13	12	11	15	11	12	10	17	16	16	13	14	14	15	16	15	12	11	13	14
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Hom-M774_E02037N3706_S000	0	0	0	37	0	32	33	33	44	0	0	48	0	56	56	57	57	55	67	63	10	10	36	0	0	32	32	34	24	34	35	10	29	39	35	29	33	49	29	31	72	36	76	42	45	26	26	27	26	26	26	30	25	26	28	10	37	36	36	34	36	37	37	39	41	46	56	27	48	72	79	83	32	83	121	120	41	152	181	37	37	26	37	91	185	214	26
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01756N3795_S004	61	56	54	52	50	26	21	25	21	0	0	19	0	15	14	12	13	12	11	18	17	17	20	0	23	22	19	20	19	19	23	15	14	11	16	17	21	10	11	11	24	24	25	26	29	26	28	27	28	28	28	26	25	25	26	24	14	10	12	12	36	37	39	40	11	11	58	25	24	45	28	30	11	10	51	50	51	51	10	11	10	26	51	10	26	25	25
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02375N3448_S005	36	17	19	17	18	20	23	34	10	0	0	11	0	11	14	14	12	14	16	15	16	16	14	0	26	11	24	23	16	10	15	16	12	16	15	21	21	11	13	13	13	14	23	19	16	15	16	15	19	23	15	16	14	18	19	15	15	14	15	15	24	28	29	12	13	13	20	23	14	14	15	11	13	10	19	18	16	14	14	14	15	16	15	12	13	13	14
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02057N3668_S002	44	42	42	42	44	44	45	45	52	0	0	51	0	16	14	20	20	21	20	21	21	27	20	0	0	21	28	29	23	26	29	32	39	50	42	42	41	46	20	20	20	19	36	21	21	20	22	21	22	21	21	43	21	21	21	19	44	40	37	38	39	37	39	39	41	40	20	20	21	16	53	15	15	14	14	14	13	53	43	43	39	34	43	71	43	42	42
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M774_E02272N3440_S000	0	0	70	27	27	21	34	35	37	0	0	47	0	46	46	47	47	46	32	31	33	19	29	0	0	32	30	28	23	26	30	16	30	17	23	21	22	22	21	22	21	19	20	19	17	21	20	24	22	23	22	23	24	20	21	19	39	36	23	33	23	27	33	34	42	21	23	24	22	21	36	97	34	78	59	59	60	36	36	36	22	23	36	41	22	23	22
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M809_E01748N3747_S000	67	35	21	22	20	12	11	11	12	0	0	10	0	10	21	10	10	10	12	15	11	17	16	0	0	11	23	10	11	12	10	11	12	10	11	14	25	15	15	22	22	20	21	20	20	24	14	13	25	25	13	25	11	13	12	11	12	11	11	10	10	10	10	10	11	26	24	10	10	10	25	10	25	10	24	25	25	10	16	16	10	14	11	15	24	23	24
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02146N3630_S001	20	19	20	20	20	20	21	20	18	0	0	19	0	17	19	19	21	12	19	19	19	19	21	0	0	19	20	22	23	18	21	14	19	21	13	21	21	22	22	20	20	20	19	19	18	19	14	23	20	20	19	21	23	14	19	23	14	21	20	22	12	12	20	13	13	19	20	22	21	20	22	20	21	20	20	19	18	22	15	15	21	15	21	22	14	14	14
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02386N3481_S003	46	17	18	18	18	19	19	18	51	0	0	52	0	20	21	20	21	19	21	21	14	14	21	0	0	20	11	20	21	20	10	22	20	20	20	21	20	20	21	21	21	20	19	20	20	20	22	21	21	20	20	21	22	21	20	21	20	20	20	20	18	20	19	44	44	19	20	21	20	20	18	14	21	20	11	12	15	19	18	19	19	19	20	21	21	20	21
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M754_E01600N3777_S000	72	61	61	11	56	10	42	43	44	0	0	40	0	41	34	33	34	33	30	30	10	11	10	0	0	11	10	11	12	14	11	13	14	26	24	20	20	25	27	13	24	36	37	15	18	17	14	25	26	21	26	26	24	84	16	19	40	31	30	40	33	33	33	41	40	41	55	24	22	20	44	115	119	23	112	110	429	111	246	151	144	0	226	89	89	90	90
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02128N3626_S001	33	35	37	22	23	23	29	32	40	0	0	18	0	19	18	19	21	20	20	10	26	26	29	0	33	20	27	29	31	26	28	20	19	27	20	28	28	19	25	25	19	19	19	20	25	20	20	25	25	25	25	28	28	20	20	30	18	29	27	29	28	29	29	30	38	17	24	23	18	18	27	18	25	24	24	24	29	27	27	27	26	28	27	26	25	18	27
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02190N3609_S005	19	19	20	19	19	19	19	10	17	0	0	19	0	16	18	17	20	11	10	18	17	19	20	0	0	10	19	19	11	11	20	11	17	19	11	19	10	11	11	11	11	20	17	17	15	20	11	11	11	20	11	11	20	11	17	21	12	11	12	11	20	20	10	17	11	18	10	10	11	21	19	11	19	11	17	15	14	19	19	18	19	19	19	20	11	11	20
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02126N3687_S000	0	39	37	36	69	38	34	35	49	0	0	49	0	70	17	16	16	15	16	14	15	58	67	0	0	65	52	26	25	25	34	32	30	31	59	20	39	72	29	69	72	35	19	18	19	18	15	26	25	23	52	98	26	55	18	56	41	35	35	35	36	36	34	41	42	52	20	25	22	52	54	58	85	69	60	59	58	56	54	56	60	57	153	66	67	68	67
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02450N3427_S005	62	47	47	47	48	49	59	58	55	0	0	54	0	57	56	53	54	53	54	12	11	14	13	0	0	16	15	19	25	25	24	13	22	17	18	13	53	11	13	13	13	15	10	15	13	14	11	12	14	13	11	13	13	11	13	16	53	30	34	48	48	48	50	48	44	40	12	17	12	12	11	11	11	10	54	54	53	54	54	12	10	60	57	13	12	12	11
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M861_E02095N3592_S005	25	43	22	22	20	25	26	27	44	0	0	18	0	18	18	18	19	19	18	26	25	26	27	0	0	26	26	27	27	24	27	19	18	26	18	26	27	24	26	25	18	18	18	18	23	23	23	23	23	24	24	24	26	18	19	19	18	30	24	28	27	26	31	35	38	18	22	25	19	18	26	17	24	22	23	17	22	25	19	26	25	19	25	26	17	18	18
PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Var-M680_E01810N3877_S000	0	0	0	0	0	78	106	128	0	0	0	0	0	0	0	0	0	21	19	14	11	17	0	0	0	18	17	14	10	12	17	12	12	16	10	18	16	22	37	21	21	10	45	14	13	0	13	11	42	18	0	16	22	17	19	18	0	0	0	0	0	0	0	0	0	0	0	0	23	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02184N3522_S001	36	19	19	18	18	18	19	19	14	0	0	10	0	16	16	17	16	16	16	16	16	16	17	0	33	17	17	17	19	23	16	16	17	17	21	19	16	16	16	16	16	17	17	17	21	16	20	16	16	16	16	17	16	17	16	17	17	17	16	18	22	22	22	19	18	19	19	20	18	17	15	18	20	16	13	20	18	15	15	15	19	15	19	17	18	17	16
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02178N3622_S005	24	23	22	20	25	24	25	24	20	0	0	20	0	18	20	19	18	18	25	25	18	19	21	0	0	19	20	27	27	22	20	18	16	25	17	25	22	19	19	22	19	19	19	23	22	22	17	22	22	23	22	23	25	17	22	26	19	27	22	24	25	24	25	26	22	16	21	23	23	17	25	22	23	20	21	20	20	25	24	24	24	24	23	25	22	21	21
PS_manning003/E01517N3917E01678N3772-PS-Str_PYes_Var-M754_E01587N3805_S000	331	85	84	82	91	36	36	36	37	0	0	50	0	52	51	55	55	55	56	28	27	28	64	0	0	99	99	34	14	34	103	13	12	10	76	37	79	86	11	11	12	12	11	15	15	16	14	12	79	79	81	43	82	82	15	17	14	86	84	87	40	42	45	44	11	16	16	80	75	77	15	83	85	78	80	79	82	79	79	80	80	79	80	79	84	0	83
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02482N3444_S005	66	67	20	19	19	21	21	20	65	0	0	11	0	16	16	14	17	16	16	16	21	11	21	0	0	22	23	21	23	22	21	16	21	21	21	21	21	18	20	21	20	20	20	18	20	19	16	19	21	20	21	21	16	16	19	20	13	13	14	22	25	26	30	30	11	17	20	20	20	17	15	17	19	18	17	16	15	16	15	15	15	14	19	19	18	16	15
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02144N3587_S001	32	23	22	22	22	23	30	30	42	0	0	18	0	20	19	20	12	20	20	13	26	27	29	0	31	20	28	29	24	26	29	31	19	28	30	29	28	21	25	26	28	19	20	20	20	20	24	25	24	26	26	28	27	30	19	29	20	27	28	30	29	29	29	30	39	18	25	24	20	19	27	29	27	24	25	25	30	27	27	27	27	27	27	27	26	28	27
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02455N3475_S001	45	204	107	108	109	36	47	47	47	0	0	46	0	14	12	13	14	14	13	15	15	16	15	0	0	16	17	17	14	16	10	15	15	17	14	16	16	15	15	15	15	15	15	16	16	15	15	15	16	16	15	16	12	13	16	11	10	10	10	11	41	42	43	34	42	15	14	15	14	15	13	14	15	14	14	13	12	11	11	11	13	12	13	16	15	15	14
PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Hom-M754_E02142N3694_S000	0	0	0	0	0	40	47	48	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	51	0	0	0	281	137	280	280	278	0	0	0	18	18	0	0	0	45	47	0	48	52	0	0	0	0	89	0	0	86	45	90	91	42	130	50	46	70	68	0	0	0	213	0	208	54	203	199	54	53	0	0	0	289	0	286
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Var-M792_E02243N3633_S000	0	0	0	0	72	44	45	46	47	0	0	63	0	13	13	12	14	15	13	13	13	0	0	0	0	23	23	23	24	26	32	14	0	0	143	21	87	86	88	22	21	19	18	18	16	17	16	25	22	23	23	47	25	0	16	22	39	33	38	35	35	37	38	40	41	18	20	24	21	20	117	121	176	120	120	120	119	200	0	288	207	48	160	0	212	212	210
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02351N3465_S002	35	19	19	15	17	18	19	19	17	0	0	19	0	16	15	17	16	12	14	10	10	10	18	0	22	22	19	10	12	25	19	11	18	17	13	20	22	22	10	21	20	18	17	16	15	15	13	12	19	17	21	10	11	12	14	20	10	10	10	11	22	26	28	10	10	18	18	23	10	10	12	15	10	17	16	15	15	12	11	11	11	12	13	18	15	14	12
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02482N3417_S005	64	13	15	14	16	16	15	62	59	0	0	52	0	57	13	14	16	16	14	14	12	10	10	0	0	13	19	19	20	13	20	14	16	17	11	19	13	21	18	18	18	17	17	17	16	17	14	16	18	18	18	18	12	12	17	19	11	35	35	36	40	41	43	43	10	16	17	21	19	18	14	14	18	15	12	13	11	11	12	12	12	12	12	17	15	14	15
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Hom-M809_E02088N3719_S000	66	40	41	41	43	22	45	46	46	0	0	12	0	19	18	17	17	19	18	14	16	24	67	0	0	27	25	26	24	24	34	13	29	31	24	20	79	22	27	20	19	18	19	19	17	19	18	26	22	22	25	25	24	19	18	20	13	35	41	41	33	35	42	41	42	19	21	23	22	20	76	29	31	24	78	61	55	74	121	58	157	123	79	144	99	100	98
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M861_E02095N3592_S003	21	21	21	21	20	20	21	21	19	0	0	19	0	18	19	19	18	18	19	20	18	19	11	0	0	19	20	20	22	25	18	19	19	19	13	21	10	19	22	19	19	19	19	19	19	18	14	18	19	18	18	19	21	22	18	20	19	19	18	20	22	23	20	20	21	18	20	21	10	18	21	19	21	19	21	20	19	22	11	11	21	17	21	22	13	13	18
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M792_E02067N3642_S000	40	39	40	40	42	22	41	41	45	0	0	48	0	46	56	56	57	66	58	61	62	27	59	0	0	30	29	28	23	25	29	32	29	30	30	22	40	45	50	70	21	36	38	20	21	21	23	23	22	22	24	23	22	21	20	19	41	32	35	37	31	31	34	37	39	40	21	24	20	19	20	52	53	45	44	41	36	41	38	37	35	21	38	20	20	20	20
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02188N3566_S004	28	27	25	26	24	27	26	27	16	0	0	16	0	17	18	17	17	17	18	18	18	24	26	0	11	17	25	26	27	17	26	18	17	25	17	25	26	17	27	27	27	17	23	23	22	22	18	26	22	23	23	26	26	17	22	26	12	28	17	28	26	26	27	27	16	24	24	24	23	25	26	17	12	17	11	23	16	25	24	24	25	25	24	25	17	13	25
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02201N3643_S001	17	17	17	18	17	18	18	17	14	0	0	16	0	14	16	16	18	15	16	16	15	17	18	0	13	12	17	18	19	15	17	16	15	17	19	18	10	15	10	11	11	18	15	15	19	18	10	19	19	18	15	18	17	19	15	18	10	21	10	16	17	17	13	40	51	16	18	17	19	18	17	19	16	11	14	13	12	17	16	16	16	17	17	17	19	18	17
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Hom-M732_E01794N3768_S000	0	0	0	69	90	19	22	22	38	0	0	21	0	19	18	20	15	14	12	13	11	17	19	0	0	11	20	18	14	16	10	13	29	10	24	20	20	25	39	41	82	31	17	16	15	16	14	13	16	18	17	16	13	13	15	11	39	28	10	20	24	24	26	43	26	20	21	24	41	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02226N3659_S003	25	24	23	24	24	24	25	24	17	0	0	11	0	16	17	16	17	17	25	14	15	25	17	0	0	17	25	25	24	13	17	24	25	25	24	24	18	23	24	23	23	23	23	23	22	23	11	24	23	23	24	23	23	22	22	23	15	27	23	23	20	25	28	18	15	16	17	19	21	22	21	19	17	18	17	16	16	20	20	20	20	21	20	22	22	21	21
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02375N3448_S005	41	21	21	20	20	20	18	20	12	0	0	12	0	13	10	17	18	20	20	23	24	13	14	0	0	13	12	23	21	17	17	17	21	17	11	21	13	21	21	20	20	18	14	20	20	22	21	10	21	21	20	23	32	20	20	18	22	12	16	10	21	24	26	19	19	19	20	22	20	20	10	20	19	16	15	20	19	22	21	21	20	18	21	20	21	19	19
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02174N3531_S001	38	38	18	25	24	22	21	21	10	0	0	10	0	11	11	10	18	18	10	10	12	18	19	0	54	11	19	19	20	12	19	10	11	18	10	20	11	11	11	11	11	10	11	24	13	27	18	28	18	20	17	10	19	28	18	18	10	11	17	20	21	11	10	11	11	19	11	20	20	19	18	12	19	11	18	23	22	18	17	17	18	25	18	19	11	27	26
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02361N3475_S005	70	69	70	70	15	18	17	31	25	0	0	18	0	16	16	16	15	13	13	13	14	28	20	0	0	21	20	14	11	15	21	14	13	16	13	20	20	13	12	12	11	19	19	18	18	16	14	14	25	25	13	16	11	12	13	16	10	35	32	10	10	25	40	11	10	15	20	10	21	11	13	13	11	16	13	13	12	13	12	12	12	13	12	15	13	12	12
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02188N3566_S000	68	68	35	44	37	22	24	23	35	0	0	43	0	51	51	52	49	20	16	15	16	15	28	0	0	27	25	23	25	31	25	16	20	23	29	21	25	41	29	27	23	22	22	20	16	21	20	20	22	23	23	24	15	19	19	14	15	34	15	25	10	30	32	33	34	22	23	20	20	16	15	11	15	42	20	20	11	15	15	15	16	15	18	20	20	19	15
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02245N3574_S005	37	37	18	17	18	20	22	35	35	0	0	18	0	15	15	12	13	15	11	15	10	15	13	0	0	11	24	23	15	10	12	15	11	15	15	20	20	12	13	12	13	13	19	17	16	17	16	16	18	20	15	13	14	15	17	14	12	13	15	24	24	36	29	30	10	12	19	22	14	12	15	10	12	10	17	15	15	14	14	14	15	15	15	12	12	13	14
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02226N3538_S005	16	16	17	16	18	24	24	24	11	0	0	11	0	11	18	19	12	12	15	15	16	16	24	0	23	11	23	23	15	12	24	15	13	15	13	22	11	12	12	12	12	12	18	14	13	13	13	13	13	13	19	13	13	13	14	23	13	12	13	13	23	24	12	13	13	21	13	13	13	13	22	13	22	12	13	13	13	21	21	21	22	23	22	23	13	14	22
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02243N3539_S005	36	17	17	17	17	19	22	21	10	0	0	11	0	16	10	10	10	14	12	10	10	11	16	0	0	19	18	19	16	10	18	17	12	16	15	21	18	12	18	17	10	10	16	17	16	15	16	19	18	24	16	16	17	19	21	17	16	10	16	15	23	20	19	10	38	15	18	19	11	16	15	10	10	15	16	16	15	10	16	16	16	17	16	10	16	17	11
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02116N3637_S002	29	68	46	22	47	25	28	28	16	0	0	18	0	26	15	27	12	27	11	11	16	10	28	0	0	27	27	28	28	25	28	10	18	27	30	28	26	25	26	27	19	18	18	18	20	26	21	26	24	25	25	26	25	29	21	19	30	31	31	28	28	29	29	30	30	19	20	23	21	20	18	15	16	14	21	19	13	16	28	28	27	23	28	28	21	20	24
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01752N3852_S000	109	41	42	42	44	27	29	35	45	0	0	49	0	54	55	55	56	52	78	41	73	38	69	0	0	42	41	23	22	22	40	33	37	27	30	30	41	46	48	51	43	36	38	41	42	42	45	22	23	46	46	44	23	21	21	19	39	36	37	37	30	31	34	35	38	41	52	51	22	49	50	53	53	52	51	51	55	51	51	52	51	51	51	84	86	88	23
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02232N3550_S003	27	27	26	23	26	26	26	28	20	0	0	21	0	19	19	19	18	19	19	13	18	19	22	0	26	13	26	27	28	31	20	13	13	19	23	26	23	13	19	19	20	20	19	26	22	25	21	18	24	20	19	23	14	29	25	22	13	25	19	25	26	26	26	34	34	19	21	23	21	20	24	15	22	15	22	22	16	23	23	22	23	30	24	23	16	15	24
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01652N3742_S000	11	64	65	58	58	10	43	42	57	0	0	44	0	53	34	33	33	31	13	12	11	10	11	0	0	12	12	13	14	17	17	13	16	17	17	18	19	15	14	14	14	14	16	15	17	16	14	13	23	20	19	44	13	13	14	17	11	10	40	39	37	38	42	42	11	15	19	60	61	50	48	50	52	11	62	52	51	52	52	52	51	42	51	41	31	31	31
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02318N3471_S004	37	36	19	17	18	20	22	37	35	0	0	11	0	13	12	10	10	10	12	15	10	14	13	0	23	10	14	23	15	11	22	11	10	15	10	20	11	10	12	10	10	10	11	11	11	17	10	10	10	10	10	12	13	10	15	22	12	13	10	24	24	28	29	30	12	12	19	22	12	13	14	10	12	10	19	18	16	13	13	13	14	14	16	12	12	14	14
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02146N3630_S000	0	0	0	0	0	34	34	34	48	0	0	39	0	15	17	16	14	15	15	15	15	15	28	0	0	36	25	26	10	15	25	10	10	25	28	31	37	73	29	29	32	35	15	15	15	15	14	14	28	27	15	32	10	10	14	10	29	37	25	35	37	39	42	42	39	31	48	26	10	30	11	14	58	54	16	15	15	11	10	68	30	11	30	10	29	28	27
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Hom-M732_E01718N3659_S000	0	0	35	71	49	19	21	20	33	0	0	19	0	19	18	30	15	11	12	13	12	12	22	0	0	25	22	15	14	18	12	14	18	13	22	19	22	13	43	44	36	18	19	17	16	16	15	16	16	20	20	20	24	30	16	19	0	35	27	10	36	38	0	41	41	18	0	27	21	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01791N3825_S000	40	39	39	40	41	19	20	23	22	0	0	22	0	39	20	16	17	15	15	16	14	18	18	0	0	21	20	19	15	18	21	14	18	29	29	19	22	29	29	30	32	34	16	16	18	17	16	16	18	20	19	18	15	17	17	18	31	36	33	36	37	38	35	32	42	35	36	27	21	20	29	30	32	27	41	40	36	30	39	38	38	35	39	28	28	28	30
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02182N3695_S000	0	0	126	106	89	18	18	18	10	0	0	10	0	18	17	17	16	15	16	14	15	16	16	0	0	21	20	21	12	24	18	13	16	16	13	19	19	10	19	19	10	17	17	17	18	17	15	10	21	19	21	16	10	19	19	19	14	41	15	42	43	43	44	43	42	18	20	22	19	18	16	20	21	21	21	16	121	13	16	16	15	15	15	19	20	19	17
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02321N3496_S004	17	17	17	18	17	18	18	19	17	0	0	10	0	13	17	16	18	10	16	17	16	16	18	0	22	12	17	18	20	16	18	17	16	17	10	17	10	15	10	15	11	18	16	16	20	19	10	15	10	16	16	16	18	20	15	19	16	16	16	16	11	11	15	15	16	16	10	17	17	16	17	15	17	10	14	14	13	16	16	16	16	16	16	18	16	15	18
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02175N3668_S000	65	20	19	20	18	21	21	21	21	0	0	19	0	20	16	16	16	16	16	15	15	23	24	0	0	23	23	23	24	23	25	15	15	23	15	20	22	24	15	21	21	20	20	20	20	19	15	15	21	22	21	22	23	15	19	17	15	22	14	24	24	25	33	32	14	20	21	23	20	20	16	15	22	13	21	19	19	14	15	15	15	14	17	22	15	14	15
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02156N3678_S000	0	0	0	0	0	50	46	47	48	0	0	10	0	11	12	11	11	11	11	12	12	12	11	0	0	11	63	27	25	26	10	12	29	12	84	92	90	11	148	71	82	48	62	17	16	0	16	26	26	25	24	27	12	12	31	11	11	34	11	10	35	36	36	40	10	49	49	26	49	10	65	81	82	207	65	65	64	64	63	63	62	62	211	67	214	214	63
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02347N3418_S002	41	40	39	42	46	16	17	16	51	0	0	18	0	17	17	18	17	18	17	16	16	19	18	0	0	19	19	18	16	17	18	15	18	17	17	17	17	17	17	17	17	17	18	17	17	17	14	15	17	17	17	17	15	15	14	18	16	16	16	16	15	16	16	15	15	15	16	15	16	15	15	13	15	54	10	56	55	15	15	15	15	15	14	15	14	13	14
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Hom-M754_E02105N3765_S000	0	0	0	0	0	47	47	46	47	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	26	0	34	0	0	0	0	139	135	331	0	137	0	128	130	131	133	139	0	27	25	0	139	139	0	0	30	0	0	36	38	38	35	35	39	39	41	258	0	110	111	114	118	222	219	331	212	156	151	0	0	0	0	0	0	0	0	0	0
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Var-M850_E02438N3506_S000	0	61	67	67	17	18	17	17	12	0	0	10	0	12	17	17	16	16	17	15	15	21	21	0	0	22	21	21	21	24	17	15	17	16	20	20	20	20	19	19	19	18	18	18	18	18	17	20	20	20	19	18	16	18	18	19	14	18	15	18	23	24	14	11	13	18	20	22	20	19	16	16	18	16	17	16	15	15	15	15	14	15	16	18	17	17	16
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02226N3500_S005	16	16	16	15	17	18	19	19	16	0	0	19	0	15	15	16	11	11	10	10	10	10	10	0	0	21	18	18	12	25	17	10	10	15	21	19	17	24	10	10	10	18	16	16	15	15	15	11	15	17	24	23	10	11	15	19	22	10	15	10	10	19	18	11	28	17	18	19	10	10	11	15	29	10	16	15	15	10	10	10	11	11	12	10	23	23	11
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02146N3723_S000	66	37	38	37	19	20	20	46	17	0	0	19	0	18	19	18	17	18	18	14	15	18	20	0	0	21	20	22	23	25	19	14	17	17	22	20	20	13	13	19	19	18	18	18	18	17	17	26	19	19	19	18	15	18	17	18	12	35	41	40	27	28	42	41	41	18	19	24	19	18	16	17	17	23	17	18	17	15	18	68	69	15	71	17	18	17	17
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02230N3611_S000	90	67	41	39	66	40	47	38	46	0	0	11	0	12	14	15	10	10	12	14	16	14	13	0	0	14	14	13	14	15	22	12	10	15	10	21	11	11	11	11	11	13	15	15	21	24	11	10	10	17	15	22	22	10	13	13	15	33	15	24	35	38	32	32	11	12	13	14	10	20	14	11	12	14	13	12	12	13	13	21	11	22	54	12	11	10	10
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M880_E02335N3587_S004	34	29	98	99	100	33	33	33	95	0	0	101	0	31	43	39	40	12	16	41	15	17	42	0	0	41	42	27	14	13	42	15	28	31	15	41	37	16	31	33	44	31	31	42	17	40	15	15	28	42	41	41	14	16	16	23	13	13	15	14	13	36	35	38	15	40	43	27	40	41	14	15	12	38	37	37	14	13	13	13	13	14	37	16	15	15	15
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M837_E01741N3842_S000	54	53	51	50	48	43	42	47	45	0	0	10	0	36	34	32	32	31	32	29	29	29	30	0	0	28	28	27	25	25	27	23	32	17	36	20	24	23	37	21	20	19	19	19	20	20	21	21	22	22	21	22	23	19	19	19	38	35	34	35	34	35	34	36	39	18	21	24	21	20	33	31	32	24	23	41	37	42	38	38	42	34	42	32	23	22	22
