eve_id,id,max_off,mean_prob,dzmax,dzmin,max,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02188N3566_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02188N3566_S003,0.96,2.8240636358549637e-08,0.002,0.002,5.431,21.88,35.66,35652188,132.0,0.002,1.0,2.711101090420765e-08,1.8674136321195144e-05,484.0,"35.387,21.732"
E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02404N3535_S001,PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02404N3535_S001,0.76,9.95458796153994e-08,0.001,0.001,2.074,24.04,35.35,35352404,20.0,0.001,1.0,7.565486850770354e-08,1.8674136321195144e-05,78.0,"35.057,23.712"
E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01671N3800_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01671N3800_S000,0.87,5.158167050693234e-08,0.01,0.007,3.221,16.71,38.0,38001671,21.0,0.01,1.0,4.487605334103113e-08,1.8674136321195144e-05,171.0,"37.697,16.452"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02164N3590_S001,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02164N3590_S001,0.92,1.9787647190684284e-08,0.004,0.004,6.253,21.64,35.9,35902164,108.0,0.004,1.0,1.8204635415429542e-08,1.8674136321195144e-05,416.0,"35.717,21.402"
E01517N3917E01678N3772-PS-Mur_PYes_Hom-M809_E01620N3835_S000,PS_manning003/E01517N3917E01678N3772-PS-Mur_PYes_Hom-M809_E01620N3835_S000,0.41,2.039496909184641e-05,0.007,0.002,1.279,16.2,38.35,38351620,25.0,0.007,1.0,8.361937327657028e-06,1.8674136321195144e-05,115.0,"38.027,16.122"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02230N3451_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02230N3451_S000,0.41,6.325581407978069e-08,0.001,0.001,2.743,22.3,34.51,34512230,30.0,0.001,1.0,2.593488377271008e-08,1.8674136321195144e-05,145.0,"34.397,22.062"
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M824_E01689N3734_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M824_E01689N3734_S000,0.87,3.236524911246916e-08,0.01,0.007,3.422,16.89,37.34,37341689,33.0,0.01,1.0,2.815776672784817e-08,1.8674136321195144e-05,189.0,"37.037,16.782"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02159N3533_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02159N3533_S002,1.15,2.5305436086004983e-08,0.002,0.002,4.357,21.59,35.33,35332159,72.0,0.002,1.0,2.910125149890573e-08,1.8674136321195144e-05,260.0,"35.057,21.402"
E01577N3897E01966N3571-PS-Str_PYes_Hom-M809_E01752N3690_S000,PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Hom-M809_E01752N3690_S000,0.46,8.476443248938924e-08,0.007,0.005,2.445,17.52,36.9,36901752,36.0,0.007,1.0,3.899163894511905e-08,1.8674136321195144e-05,46.0,"36.707,17.442"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02226N3500_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02226N3500_S005,0.53,2.6176714884355358e-08,0.002,0.002,4.629,22.26,35.0,35002226,85.0,0.002,1.0,1.387365888870834e-08,1.8674136321195144e-05,466.0,"34.727,22.062"
