eve_id,id,max_off,mean_prob,dzmax,dzmin,max,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02417N3454_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02417N3454_S005,2.2,3.2624263502828294e-08,0.013,0.013,7.679,24.17,34.54,34542417,91.0,0.013,1.0,7.177337970622226e-08,1.8674136321195144e-05,536.0,"34.397,24.042"
E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02239N3505_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02239N3505_S000,0.41,1.501634470474322e-07,0.001,0.001,1.395,22.39,35.05,35042239,111.0,0.001,1.0,6.15670132894472e-08,1.8674136321195144e-05,466.0,"34.727,22.062"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02417N3454_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02417N3454_S003,1.16,1.3400055300690714e-08,0.008,0.008,3.381,24.17,34.54,34542417,91.0,0.008,1.0,1.5544064148801227e-08,1.8674136321195144e-05,536.0,"34.397,24.042"
E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02172N3465_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02172N3465_S000,0.37,4.016778398271983e-07,0.001,0.001,1.35,21.72,34.65,34652172,31.0,0.001,1.0,1.4862080073606338e-07,1.8674136321195144e-05,31.0,"34.397,21.402"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02401N3479_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02401N3479_S004,0.92,7.1539648396140835e-09,0.005,0.005,2.509,24.01,34.79,34792401,91.0,0.005,1.0,6.581647652444957e-09,1.8674136321195144e-05,190.0,"34.727,23.712"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02175N3577_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02175N3577_S004,1.18,2.8392532140115437e-08,0.008,0.007,5.09,21.75,35.77,35772175,114.0,0.008,1.0,3.3503187925336216e-08,1.8674136321195144e-05,412.0,"35.717,21.732"
E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02320N3583_S004,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02320N3583_S004,0.79,1.698447198931778e-07,0.002,0.002,2.89,23.2,35.83,35832320,84.0,0.002,1.0,1.3417732871561046e-07,1.8674136321195144e-05,387.0,"35.717,23.052"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02133N3599_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02133N3599_S002,0.81,1.9629989619550253e-08,0.004,0.004,3.542,21.33,35.99,35992133,101.0,0.004,1.0,1.5900291591835705e-08,1.8674136321195144e-05,270.0,"35.717,21.072"
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02272N3638_S003,PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02272N3638_S003,0.61,2.1610076675354786e-07,0.004,0.004,2.041,22.72,36.38,36382272,66.0,0.004,1.0,1.318214677196642e-07,1.8674136321195144e-05,196.0,"36.377,22.392"
E01964N3926E02184N3685-PS-Str_PYes_Var-M754_E02061N3739_S000,PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Var-M754_E02061N3739_S000,0.08,3.0459766096516043e-05,0.001,0.001,0.769,20.61,37.39,37392061,41.0,0.001,1.0,2.4367812877212834e-06,1.8674136321195144e-05,222.0,"37.367,20.412"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02164N3503_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02164N3503_S000,0.37,1.1706123107884397e-07,0.001,0.001,1.822,21.64,35.03,35032164,51.0,0.001,1.0,4.331265549917227e-08,1.8674136321195144e-05,142.0,"34.727,21.402"
E02113N3823E02873N3483-PS-Mur_PYes_Hom-M792_E02276N3623_S000,PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Hom-M792_E02276N3623_S000,0.12,1.0864235524157282e-05,0.001,0.001,0.676,22.76,36.23,36222276,63.0,0.001,1.0,1.3037082628988737e-06,1.8674136321195144e-05,243.0,"36.047,22.722"
