,Train_size,RP,Site,True,Pred,Bias,Pred_low,Pred_high,Sigma
114,529,100000.0,5,4.940173073431346,5.175537782405197,0.23536470897385087,6.168436719913363,4.271902847319322,0.4741334681485103
115,529,1000000.0,5,6.714517771123502,7.4878843959837456,0.7733666248602438,9.487642884989919,5.707250415504098,0.9450981173714552
116,529,10000000.0,5,8.618955803473286,8.996762646998823,0.37780684352553706,11.083940180115997,7.160237841547198,0.9809255846421998
117,529,100000000.0,5,10.08349153327847,11.349255251477958,1.2657637181994872,13.62039081926185,9.068114681192815,1.1380690345172586
118,529,1000000000.0,5,11.154261304175764,11.634207931064505,0.4799466268887418,13.975378516357152,9.283032343270609,1.1730865432716358
119,529,1000.0,6,0.0,0.0,0.0,0.039582950447931094,0.0,0.009895737611982773
120,529,10000.0,6,0.0,0.0,0.0,0.14857393912122566,0.0,0.037143484780306414
121,529,100000.0,6,1.7785537275472387,1.7055471951613883,-0.07300653238585042,2.4072216113672633,0.999420424293958,0.35195029676832634
122,529,1000000.0,6,4.048510634085829,4.211102640661049,0.16259200657522044,5.509526194640974,2.9009342020482496,0.652147998148181
123,529,10000000.0,6,6.1630088341310225,6.982978989616271,0.8199701554852483,8.564246544835354,5.41356489060208,0.7876704135583186
124,529,100000000.0,6,7.902834526671923,9.048104676190315,1.1452701495183915,10.758960103904172,7.337249248476458,0.8554277138569286
125,529,1000000000.0,6,8.21279056880808,9.182982318258102,0.9701917494500218,10.943862758478211,7.432106880539243,0.8779389694847419
126,529,1000.0,7,0.0,0.0,0.0,0.024777374599135857,0.0,0.006194343649783964
127,529,10000.0,7,0.6403835375201357,0.7901939430188143,0.14981040549867863,1.5295675647395524,0.11911929404509229,0.352612067673615
128,529,100000.0,7,3.2107319253467477,3.355566955776441,0.14483503042969348,4.012174471061043,2.703286236238841,0.32722205870555066
129,529,1000000.0,7,5.093057151770431,5.330167422627564,0.23711027085713354,6.859576591975806,3.973829880829156,0.7214366777866624
130,529,10000000.0,7,7.344897502240284,7.888566177105444,0.5436686748651605,9.805431691296302,6.278788771736503,0.8816607298899499
131,529,100000000.0,7,8.34303504691091,9.96845804750143,1.625423000590521,11.769465356530485,8.127537587271314,0.9104819423147927
132,529,1000000000.0,7,9.623495921484418,9.983332935341753,0.35983701385733546,11.814297976087015,8.192437487617891,0.9054651221172811
133,529,1000.0,8,0.0,0.0,0.0,0.00981656759474161,0.0,0.0024541418986854025
134,529,10000.0,8,0.0,0.0,0.0,0.009998884364684085,0.0,0.002499721091171021
135,529,100000.0,8,0.4148781471981973,0.6355590672379191,0.22068092003972178,1.0607091711047478,0.2181862128979164,0.21063073955170786
136,529,1000000.0,8,2.4659414871525014,2.421190780431148,-0.044750706721353506,3.169055439105509,1.7438079936361623,0.35631186136733667
137,529,10000000.0,8,4.925483006755997,4.896982387882737,-0.028500618873260386,6.146917778430279,3.7488493132073484,0.5995171163057326
138,529,100000000.0,8,6.10162515652854,6.376662149552455,0.2750369930239156,7.9774625497525555,4.785866751853606,0.7978989494747373
139,529,1000000000.0,8,7.112240293670511,6.471577057402785,-0.6406632362677263,8.052367452600382,4.9007916647064365,0.7878939469734865
140,529,1000.0,9,0.0,0.0,0.0,0.07200014837879487,0.0,0.018000037094698718
141,529,10000.0,9,1.1632400868571453,1.1824134917079423,0.019173404850796993,1.7078271436650048,0.7025637801104255,0.2513158408886448
142,529,100000.0,9,2.7466548370440473,2.678524374605967,-0.0681304624380803,3.220479749731909,2.195119288516968,0.25634011530373524
143,529,1000000.0,9,3.939098634609512,4.0401725600023015,0.10107392539278948,4.798648212610697,3.3175891871288745,0.37026475637045564
144,529,10000000.0,9,5.6217401578126225,6.0859717906084265,0.46423163279580404,7.36004788872131,4.803953452712644,0.6390236090021664
