,mse,r2,g,l2n,true,pred,truemax,predmax,id
13,0.000669547226302811,0.5105949204324389,0.1690420892694633,0.03707803515385948,4898.0,5534.0,0.9634745121002197,1.0303843021392822,BS_manning003/E01470N3877E01631N3641-BS-M707_E01587N3737_D178_S337D50R270_A001194_S013
14,0.004976054289624826,0.9670940583336037,0.015365503170681638,0.39510440449782547,44425.0,37374.0,10.004074096679688,9.415307998657227,BS_manning003/E01522N3585E03578N2685-BS-M792_E01863N3422_D010_S247D50R270_A004781_S062
15,0.004390575934179331,0.937274718530698,0.030763066210809265,0.26776759502960457,25537.0,21498.0,4.648861885070801,4.439303398132324,BS_manning003/E01446N4259E02038N3783-BS-M792_E02004N3827_D125_S157D70R270_A004781_S062
16,0.001049633340175353,-32.85649978678193,0.8837837071327509,0.005569523895051931,1567.0,4118.0,0.32179147005081177,0.7959963083267212,BS_manning003/E01267N3753E01646N3535-BS-M680_E01551N3692_D092_S022D90R090_A000357_S016
17,0.04206973234455267,0.9506376314730424,0.01752564750480179,1.092712647267162,245234.0,263841.0,7.145231246948242,6.644144058227539,BS_manning003/E01267N3753E01646N3535-BS-M774_E01530N3737_D107_S247D50R270_A003139_S050
18,0.034815614396568925,0.9829231584266492,0.0055665353274267915,1.7771151085894212,307323.0,295020.0,14.065753936767578,11.841422080993652,BS_manning003/E01267N3753E01646N3535-BS-M809_E01491N3670_D010_S202D50R270_A006995_S075
19,0.0007121451063420582,0.9348184587397249,0.03384079618943636,0.10499967618142016,8386.0,8422.0,1.934988021850586,1.7626394033432007,BS_manning003/E01446N4259E02038N3783-BS-M732_E01846N3895_D076_S292D50R090_A001180_S030
20,0.00037467718226260276,0.7954993731475194,0.09529364368351578,0.042914730543432505,5001.0,5100.0,0.9946467876434326,0.9401060342788696,BS_manning003/E01446N4259E02038N3783-BS-M732_E01957N3872_D010_S292D50R090_A001180_S030
21,0.0005195844601937932,0.8451158535430777,0.07360492106437821,0.05811144013062442,5966.0,6025.0,1.2856264114379883,1.238634467124939,BS_manning003/E01470N3877E01631N3641-BS-M707_E01555N3715_D094_S202D50R270_A001194_S013
22,0.000544321791878561,0.9138602510634233,0.043776344208288465,0.07983184172391547,7483.0,7381.0,1.6492602825164795,1.3958581686019897,BS_manning003/E01889N4173E02097N3847-BS-M754_E01920N3962_D010_S112D70R090_A003524_S022
23,0.000624683620958124,0.8751764794026057,0.05368840818264231,0.07098779864690448,6419.0,6790.0,1.531088948249817,1.5086416006088257,BS_manning003/E01522N3585E03578N2685-BS-M732_E01747N3535_D076_S067D50R090_A001180_S030
24,0.0028965862009293648,0.9656072655550848,0.017025026489519868,0.2941746113044059,30044.0,25264.0,4.322744369506836,4.080887794494629,BS_manning003/E01267N3753E01646N3535-BS-M809_E01537N3602_D010_S112D30R090_A006995_S075
