,mse,r2,g,l2n,true,pred,truemax,predmax,id,eve_id,max_off,wave_period,dominant_period,mean_prob,dzmax,dzmin,count,dmax,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id,max_off_bin
0,0.0013468474645533838,-0.624337343747289,0.41262235033775096,0.02885513007897594,3842.0,7912.0,0.7693884372711182,0.957260251045227,PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Hom-M792_E02033N3761_S000,E01964N3926E02184N3685-PS-Str_PYes_Hom-M792_E02033N3761_S000,0.17,29,34.3,8.044025980719022e-06,0.001,0.001,3842,0.769,20.33,37.61,37612032,27.0,0.001,1.0,1.367484416722234e-06,1.8674136321195144e-05,107.0,"37.457,20.142","(0.1, 0.3]"
1,0.003556795307122634,0.4253880168741465,0.18371804299777328,0.07901124880380718,7261.0,12598.0,1.691517949104309,1.8391518592834473,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02272N3440_S000,E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02272N3440_S000,0.47,10,34.3,1.424721293201083e-07,0.001,0.001,7261,1.692,22.72,34.4,34402272,27.0,0.001,1.0,6.69619007804509e-08,1.8674136321195144e-05,85.0,"34.157,22.542","(0.3, 1.0]"
2,0.004702397805107937,0.9178774389032585,0.04797452969687477,0.24212639194888994,24328.0,21228.0,3.8323545455932617,3.151172399520874,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02515N3431_S001,E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02515N3431_S001,0.71,12,34.3,7.063590725773581e-09,0.004,0.004,24328,3.832,25.15,34.31,34312515,35.0,0.004,1.0,5.015149415299242e-09,1.8674136321195144e-05,137.0,"34.157,24.942","(0.3, 1.0]"
3,0.003660791041370962,0.9289887698029502,0.03671866598922746,0.22991385415203766,23724.0,19906.0,3.2245845794677734,2.915069341659546,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02090N3619_S005,E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02090N3619_S005,0.64,25,48.0,2.87054430475798e-08,0.002,0.002,23724,3.225,20.9,36.19,36192090,63.0,0.002,1.0,1.8371483550451072e-08,1.8674136321195144e-05,148.0,"35.957,20.742","(0.3, 1.0]"
4,0.0012025964910201059,-0.09544579477092507,0.36225930852774524,0.03320582937807083,4548.0,7727.0,0.9890332818031311,0.9014732837677002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M774_E02076N3673_S000,E02020N3739E02658N3366-PS-Str_PYes_Hom-M774_E02076N3673_S000,0.15,29,12.6,1.2193333959257664e-06,0.001,0.001,4548,0.989,20.76,36.73,36722076,49.0,0.001,1.0,1.8290000938886495e-07,1.8674136321195144e-05,167.0,"36.557,20.742","(0.1, 0.3]"
5,0.004163173703724104,0.905222323614975,0.04663727835891607,0.21192419052081896,21022.0,20506.0,3.0647661685943604,2.9301490783691406,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02233N3624_S002,E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02233N3624_S002,0.81,12,34.3,1.8913621717267352e-08,0.002,0.002,21022,3.065,22.33,36.24,36242233,26.0,0.002,1.0,1.5320033590986555e-08,1.8674136321195144e-05,150.0,"35.957,22.242","(0.3, 1.0]"
6,0.00164191724042995,-8.838475851935911,0.7509930775777047,0.012929643011490646,2245.0,7471.0,0.4979464113712311,0.873080313205719,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M754_E02309N3460_S000,E02020N3739E02658N3366-PS-Str_PYes_Var-M754_E02309N3460_S000,0.05,184,11.4,1.3172027234045947e-06,0.001,0.001,2245,0.498,23.09,34.6,34602309,75.0,0.001,1.0,6.586013617022973e-08,1.8674136321195144e-05,267.0,"34.457,22.842","(0.0, 0.1]"
7,0.003750982837449861,0.9550706576790664,0.02238459222582545,0.2932599711825787,31088.0,28827.0,4.373491287231445,3.544332504272461,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02220N3597_S003,E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02220N3597_S003,1.13,12,24.0,2.0218755469919842e-08,0.004,0.004,31088,4.373,22.2,35.97,35972220,55.0,0.004,1.0,2.2847193681009412e-08,1.8674136321195144e-05,197.0,"35.957,21.942","(1.0, 2.0]"
8,0.003092427332847883,0.9358950039816525,0.0319911624241388,0.22204443374422783,20935.0,20272.0,3.7904505729675293,2.9163615703582764,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02156N3574_S004,E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02156N3574_S004,0.59,12,48.0,2.8179384452012565e-08,0.004,0.002,20935,3.79,21.56,35.74,35742156,87.0,0.004,1.0,1.662583682668741e-08,1.8674136321195144e-05,356.0,"35.657,21.342","(0.3, 1.0]"
9,0.006571277773450645,0.9429231103501597,0.0289923003829774,0.34548411378144434,38880.0,33698.0,4.492244243621826,4.246928691864014,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02229N3514_S005,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02229N3514_S005,0.98,12,48.0,6.856568140512544e-09,0.005,0.005,38880,4.492,22.29,35.14,35142229,121.0,0.005,1.0,6.7194367777022935e-09,1.8674136321195144e-05,521.0,"35.057,22.242","(0.3, 1.0]"
10,0.0013239038209910236,-0.09525340454270448,0.36467193172810863,0.0348434429249346,4544.0,8029.0,1.0704158544540405,0.9079868793487549,PS_manning003/E01517N3917E01678N3772-PS-Str_PNo_Hom-M732_E01587N3805_S000,E01517N3917E01678N3772-PS-Str_PNo_Hom-M732_E01587N3805_S000,0.16,77,24.0,1.4521011864510177e-05,0.001,-0.001,4544,1.07,15.87,38.05,38041587,32.0,0.001,1.0,2.3233618983216283e-06,1.8674136321195144e-05,131.0,"37.757,15.642","(0.1, 0.3]"
11,0.0018224894055346602,-43.09858374158222,0.9162293124908446,0.006430816547521745,1671.0,7421.0,0.3637472987174988,0.8647137880325317,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M707_E01778N3834_S000,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M707_E01778N3834_S000,0.05,0,10.0,1.7035789583832091e-06,0.001,0.001,1671,0.364,17.78,38.34,38341778,32.0,0.001,1.0,8.517894791916048e-08,1.8674136321195144e-05,172.0,"38.057,17.742","(0.0, 0.1]"
12,0.007348511219735534,0.896450625658024,0.053569311976178424,0.2700220305024195,29476.0,27706.0,4.447192192077637,3.188378095626831,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02076N3673_S002,E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02076N3673_S002,0.92,16,34.3,3.0853331020915594e-08,0.004,0.002,29476,4.447,20.76,36.73,36722076,49.0,0.004,1.0,2.8385064539242343e-08,1.8674136321195144e-05,167.0,"36.557,20.742","(0.3, 1.0]"
13,0.0031569465792820007,0.8944164213180047,0.05195175400491192,0.17444846535805333,17349.0,17263.0,2.5784947872161865,2.5562009811401367,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02220N3597_S005,E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02220N3597_S005,0.68,12,34.3,3.110875655443902e-08,0.002,0.002,17349,2.578,22.2,35.97,35972220,55.0,0.002,1.0,2.1153954457018536e-08,1.8674136321195144e-05,197.0,"35.957,21.942","(0.3, 1.0]"
14,0.0013925969725070216,0.5075431507639813,0.1987530866030186,0.0533538808309218,6010.0,9421.0,1.1177798509597778,1.122148871421814,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02344N3478_S000,E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02344N3478_S000,0.31,13,34.3,1.9717964067459174e-07,0.002,0.002,6010,1.118,23.44,34.78,34782344,127.0,0.002,1.0,6.112568860912345e-08,1.8674136321195144e-05,517.0,"34.757,23.142","(0.3, 1.0]"
15,0.0021475740965569493,0.7392693564710102,0.11002660825199084,0.09119250794245162,8155.0,12344.0,1.9468104839324951,1.6770973205566406,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02121N3611_S000,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02121N3611_S000,0.39,28,48.0,1.1034198048132153e-07,0.001,0.001,8155,1.947,21.21,36.11,36112121,70.0,0.001,1.0,4.3033372387715394e-08,1.8674136321195144e-05,315.0,"35.957,21.042","(0.3, 1.0]"
16,0.001578807684836758,0.3442911051855191,0.2410605854361333,0.049225848334896974,5909.0,9529.0,1.22300386428833,1.109083890914917,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M774_E01755N3814_S000,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M774_E01755N3814_S000,0.17,14,7.1,1.884692610229323e-07,0.001,0.001,5909,1.223,17.55,38.14,38141755,56.0,0.001,1.0,3.203977437389849e-08,1.8674136321195144e-05,132.0,"38.057,17.442","(0.1, 0.3]"
17,0.001719633550305146,-50.90307055991627,0.9349562058181852,0.005757490853489866,1611.0,7254.0,0.4234318137168884,0.8232518434524536,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M774_E02148N3750_S000,E02113N3823E02873N3483-PS-Str_PNo_Hom-M774_E02148N3750_S000,0.08,0,60.0,1.1219957949311518e-05,0.001,0.001,1611,0.423,21.48,37.5,37502148,11.0,0.001,1.0,8.975966359449214e-07,1.8674136321195144e-05,12.0,"37.457,21.342","(0.0, 0.1]"
18,0.009525939013482056,0.9331776621395611,0.028187250732947144,0.3866157458657469,51064.0,50098.0,4.607663154602051,4.788146018981934,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02134N3641_S004,E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02134N3641_S004,1.0,25,48.0,7.314898346768627e-09,0.005,0.005,51064,4.608,21.34,36.41,36402134,86.0,0.005,1.0,7.314898346768627e-09,1.8674136321195144e-05,350.0,"36.257,21.042","(0.3, 1.0]"
19,0.001423410248629228,-0.19716210299285897,0.3563694943661444,0.03456032124085112,4594.0,8416.0,0.9971699714660645,0.9582260847091675,PS_manning003/E01548N3896E01854N3659-PS-Str_PNo_Hom-M754_E01634N3808_S000,E01548N3896E01854N3659-PS-Str_PNo_Hom-M754_E01634N3808_S000,0.12,72,34.3,3.057623774298517e-06,0.005,0.004,4594,0.997,16.34,38.08,38081634,32.0,0.005,1.0,3.669148529158221e-07,1.8674136321195144e-05,85.0,"38.057,16.242","(0.1, 0.3]"
20,0.0018806903483714731,0.8506868440837811,0.08407559993984759,0.11294708707164074,11125.0,11861.0,1.815114140510559,1.56083083152771,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02183N3593_S000,E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02183N3593_S000,0.35,13,34.3,1.854496816997601e-07,0.001,0.001,11125,1.815,21.83,35.93,35932183,113.0,0.001,1.0,6.490738859491603e-08,1.8674136321195144e-05,486.0,"35.657,21.642","(0.3, 1.0]"
