Unnamed: 0,mse,r2,g,l2n,true,pred,truemax,predmax,id,eve_id,max_off,wave_period,dominant_period,mean_prob,dzmax,dzmin,count,dmax,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id,max_off_bin,split,Mag,SR
6892,0.1429654964572732,0.9230463560545265,0.0196237871152036,1.8297559558338,371626.0,407013.0,15.201607704162598,12.252144813537598,BS_manning003/E01267N3753E01646N3535-BS-M774_E01498N3715_D010_S202D70R270_A003139_S050,E01267N3753E01646N3535-BS-M774_E01498N3715_D010_S202D70R270_A003139_S050,1.58,34,30.0,1.3160929392348503e-08,2.926,1.034,371626,15.202,14.9887,37.1526,37151498,656.0,2.926,0.0,2.079426843991064e-08,1.8674136321195144e-05,990.0,"36.857,14.742","(1.0, 2.0]",test,7.7453,BS
6878,0.1425956343410532,0.3965903610039722,0.4287480983655876,0.4968498571998307,46146.0,25433.0,8.186457633972168,4.704376220703125,BS_manning003/E01267N3753E01646N3535-BS-M792_E01498N3715_D010_S022D70R090_A004781_S062,E01267N3753E01646N3535-BS-M792_E01498N3715_D010_S022D70R090_A004781_S062,2.77,15,24.0,7.052550838834723e-09,2.148,-3.692,46146,8.186,14.9887,37.1526,37151498,656.0,3.692,0.0,1.9535565823572183e-08,1.8674136321195144e-05,990.0,"36.857,14.742","(2.0, 3.0]",test,7.928,BS
11621,0.1424783327919886,0.8323501953628138,0.0901962187427144,0.9941175094169036,155322.0,121946.0,13.460705757141112,12.634973526000977,BS_manning003/E01267N3753E01646N3535-BS-M809_E01527N3715_D010_S202D30R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01527N3715_D010_S202D30R270_A006995_S075,1.28,19,10.4,3.8161558565448765e-09,-0.272,-0.64,155322,13.461,15.2708,37.1526,37151527,1118.0,0.64,0.0,4.884679496377442e-09,1.8674136321195144e-05,2045.0,"36.857,15.042","(1.0, 2.0]",test,8.0933,BS
7630,0.1420484871336665,0.8449529295754963,0.0728635794467635,1.099691378299673,221628.0,206992.0,8.645172119140625,6.908877849578857,BS_manning003/E01267N3753E01646N3535-BS-M774_E01470N3715_D010_S067D90R090_A003139_S050,E01267N3753E01646N3535-BS-M774_E01470N3715_D010_S067D90R090_A003139_S050,1.38,18,30.0,1.524061770769432e-09,2.239,0.408,221628,8.645,14.7066,37.1526,37151470,237.0,2.239,0.0,2.103205243661816e-09,1.8674136321195144e-05,337.0,"36.857,14.442","(1.0, 2.0]",test,7.7453,BS
2609,0.1419205314032575,0.943754331730566,0.0134335486663768,2.333653426658426,416401.0,419760.0,10.4213228225708,8.153779029846191,BS_manning003/E01267N3753E01646N3535-BS-M792_E01530N3737_D010_S112D70R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01530N3737_D010_S112D70R270_A004781_S062,1.99,14,30.0,1.591764564958156e-09,3.678,-2.151,416401,10.421,15.3075,37.3774,37371530,1315.0,3.678,0.0,3.1676114842667303e-09,1.8674136321195144e-05,1315.0,"37.157,15.042","(1.0, 2.0]",test,7.928,BS
12813,0.1419120103501913,0.9448005580393638,0.0162471605229576,2.144960542216231,336281.0,347245.0,9.945585250854492,10.221236228942873,BS_manning003/E01267N3753E01646N3535-BS-M774_E01502N3737_D010_S292D70R270_A003139_S050,E01267N3753E01646N3535-BS-M774_E01502N3737_D010_S292D70R270_A003139_S050,1.12,17,30.0,6.613127807653298e-09,2.992,-1.737,336281,9.946,15.0245,37.3774,37371502,919.0,2.992,0.0,7.406703144571694e-09,1.8674136321195144e-05,919.0,"37.157,14.742","(1.0, 2.0]",test,7.7453,BS
5750,0.1416421254046521,0.6185225703663293,0.1211178254136685,0.6401242209836517,105860.0,149356.0,8.498022079467773,7.11503791809082,BS_manning003/E01470N3877E01631N3641-BS-M809_E01559N3737_D010_S202D70R090_A012497_S042,E01470N3877E01631N3641-BS-M809_E01559N3737_D010_S202D70R090_A012497_S042,2.33,25,24.0,1.4149078757026502e-09,-0.353,-0.68,105860,8.498,15.5904,37.3774,37371559,705.0,0.68,0.0,3.2967353503871756e-09,1.8674136321195144e-05,705.0,"37.157,15.342","(2.0, 3.0]",test,8.0933,BS
5729,0.1416088779823811,0.8616423808121293,0.0709876759652567,1.1235911470697193,207501.0,138412.0,14.225707054138184,14.304925918579102,BS_manning003/E01470N3877E01631N3641-BS-M809_E01559N3737_D010_S202D70R270_A012497_S042,E01470N3877E01631N3641-BS-M809_E01559N3737_D010_S202D70R270_A012497_S042,2.29,19,10.4,2.8381034164132e-09,0.68,0.353,207501,14.226,15.5904,37.3774,37371559,705.0,0.68,0.0,6.499256823586228e-09,1.8674136321195144e-05,705.0,"37.157,15.342","(2.0, 3.0]",test,8.0933,BS
4485,0.1411587169409527,0.908369383920668,0.0405473481228859,1.4507325760507062,284079.0,203369.0,16.02622413635254,15.590185165405272,BS_manning003/E01267N3753E01646N3535-BS-M792_E01527N3715_D010_S022D50R090_A004781_S062,E01267N3753E01646N3535-BS-M792_E01527N3715_D010_S022D50R090_A004781_S062,3.9,12,10.4,1.363252246714574e-08,0.68,0.239,284079,16.026,15.2708,37.1526,37151527,1118.0,0.68,0.0,5.31668376218684e-08,1.8674136321195144e-05,2045.0,"36.857,15.042","(3.0, 99.0]",test,7.928,BS
1080,0.1411024002082624,0.921667281567401,0.0205341650649817,1.779807570010935,356058.0,395697.0,13.342748641967772,13.001741409301758,BS_manning003/E01267N3753E01646N3535-BS-M774_E01498N3715_D010_S202D50R270_A003139_S050,E01267N3753E01646N3535-BS-M774_E01498N3715_D010_S202D50R270_A003139_S050,1.34,33,30.0,5.232801253582897e-08,2.576,0.646,356058,13.343,14.9887,37.1526,37151498,656.0,2.576,0.0,7.01195367980108e-08,1.8674136321195144e-05,990.0,"36.857,14.742","(1.0, 2.0]",test,7.7453,BS
4337,0.1406811789681991,0.8930551166312086,0.0401170601450491,1.4314094438208298,329252.0,270257.0,7.931343078613281,7.053300857543945,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01772N3748_S002,E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01772N3748_S002,1.85,12,21.8,2.5603481572218103e-09,0.025,0.019,329252,7.931,17.72,37.48,37471772,39.0,0.025,1.0,4.736644090860349e-09,1.8674136321195144e-05,169.0,"37.457,17.442","(1.0, 2.0]",test,8.61,CL
5132,0.1404633526411866,0.7730940134476844,0.1245036224450023,0.8537141343247034,158788.0,107703.0,6.591791152954102,6.933233261108398,BS_manning003/E01470N3877E01631N3641-BS-M809_E01587N3737_D010_S022D30R270_A012497_S042,E01470N3877E01631N3641-BS-M809_E01587N3737_D010_S022D30R270_A012497_S042,1.76,20,10.4,2.1225406182346968e-09,0.001,-0.027,158788,6.592,15.8733,37.3774,37371587,511.0,0.027,1.0,3.7356714880930675e-09,1.8674136321195144e-05,516.0,"37.157,15.642","(1.0, 2.0]",test,8.0933,BS
1667,0.1404247329143825,0.7098437145284767,0.1064030681146974,0.730231410417102,116220.0,139428.0,13.684453010559082,11.854787826538086,BS_manning003/E01267N3753E01646N3535-BS-M809_E01495N3692_D010_S067D70R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01495N3692_D010_S067D70R270_A006995_S075,1.59,11,12.6,1.6730872092842735e-09,-0.262,-0.748,116220,13.684,14.9532,36.9278,36921495,334.0,0.748,0.0,2.660208662761995e-09,1.8674136321195144e-05,990.0,"36.857,14.742","(1.0, 2.0]",test,8.0933,BS
2257,0.140133473895094,0.6487691109886051,0.105965562816092,0.674938736272093,144512.0,189019.0,6.403672695159912,7.2018022537231445,BS_manning003/E01267N3753E01646N3535-BS-M792_E01530N3737_D010_S337D30R090_A004781_S062,E01267N3753E01646N3535-BS-M792_E01530N3737_D010_S337D30R090_A004781_S062,2.67,14,24.0,5.622830822779978e-09,0.344,-2.763,144512,6.404,15.3075,37.3774,37371530,1315.0,2.763,0.0,1.5012958296822543e-08,1.8674136321195144e-05,1315.0,"37.157,15.042","(2.0, 3.0]",test,7.928,BS
11117,0.1395735500814909,0.749374834899426,0.0734751300959339,0.8369817124897608,205471.0,250617.0,6.497843265533447,7.473320960998535,BS_4-8_manning003/E01267N3753E01646N3535-BS-M809_E01502N3737_D010_S247D10R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01502N3737_D010_S247D10R270_A006995_S075,0.98,18,30.0,5.216899770412584e-10,1.266,-0.294,205471,6.498,15.0245,37.3774,37371502,919.0,1.266,0.0,5.112561775004332e-10,1.8674136321195144e-05,919.0,"37.157,14.742","(0.3, 1.0]",test,8.0933,BS
6923,0.1393498220118427,0.5509878820541475,0.1446789943708463,0.5904975570811779,125540.0,199681.0,5.760201930999756,6.193939208984375,BS_manning003/E01267N3753E01646N3535-BS-M792_E01527N3715_D125_S112D50R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01527N3715_D125_S112D50R270_A004781_S062,1.16,30,12.6,1.0388108763292284e-08,2.239,-0.283,125540,5.76,15.2708,37.1526,37151527,1118.0,2.239,0.0,1.2050206165419048e-08,1.8674136321195144e-05,2045.0,"36.857,15.042","(1.0, 2.0]",test,7.928,BS
12593,0.1391860302736285,0.9156769438202894,0.0289484953591544,1.5830523111441306,306056.0,312662.0,11.473296165466309,12.800386428833008,BS_manning003/E01267N3753E01646N3535-BS-M792_E01551N3692_D010_S157D90R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01551N3692_D010_S157D90R270_A004781_S062,2.94,10,30.0,1.0351305914401831e-09,1.301,0.568,306056,11.473,15.5157,36.9278,36921551,1188.0,1.301,0.0,3.043283938834138e-09,1.8674136321195144e-05,1960.0,"36.857,15.342","(2.0, 3.0]",test,7.928,BS
9552,0.1389745865404445,0.7112878551046486,0.1099451760746664,0.7517042079768004,168380.0,156520.0,6.391775131225586,6.505277156829834,BS_manning003/E01108N3882E01527N3690-BS-M809_E01477N3760_D010_S247D50R090_A012497_S042,E01108N3882E01527N3690-BS-M809_E01477N3760_D010_S247D50R090_A012497_S042,1.26,16,12.6,5.106279305895225e-09,0.744,-2.48,168380,6.392,14.777,37.6022,37601477,103.0,2.48,0.0,6.4339119254279844e-09,1.8674136321195144e-05,103.0,"37.457,14.742","(1.0, 2.0]",test,8.0933,BS
6378,0.1389036870064154,0.6263839556102271,0.1972624142705475,0.6571025204877404,135342.0,90558.0,6.598938941955566,6.169334411621094,BS_manning003/E01267N3753E01646N3535-BS-M732_E01502N3737_D010_S292D70R270_A001180_S030,E01267N3753E01646N3535-BS-M732_E01502N3737_D010_S292D70R270_A001180_S030,0.63,11,30.0,9.908094831781777e-09,1.839,-1.057,135342,6.599,15.0245,37.3774,37371502,919.0,1.839,0.0,6.242099744022519e-09,1.8674136321195144e-05,919.0,"37.157,14.742","(0.3, 1.0]",test,7.3203,BS
2628,0.138744154019284,0.756267193683129,0.099120804067833,0.8016446714208009,127460.0,137600.0,8.4073486328125,8.98783016204834,BS_manning003/E01108N3882E01527N3690-BS-M792_E01506N3760_D010_S292D50R270_A008541_S034,E01108N3882E01527N3690-BS-M792_E01506N3760_D010_S292D50R270_A008541_S034,1.19,31,24.0,6.215758055710651e-09,2.053,-0.61,127460,8.407,15.0608,37.6022,37601506,255.0,2.053,0.0,7.396752086295675e-09,1.8674136321195144e-05,255.0,"37.457,15.042","(1.0, 2.0]",test,7.928,BS
1405,0.1384233341850137,0.6532728115500577,0.2028358536841085,0.6819204863385222,144205.0,78552.0,5.822158336639404,4.740784168243408,BS_manning003/E01267N3753E01646N3535-BS-M774_E01495N3692_D010_S022D70R090_A003139_S050,E01267N3753E01646N3535-BS-M774_E01495N3692_D010_S022D70R090_A003139_S050,2.59,11,10.4,4.478202045038646e-09,1.704,-2.999,144205,5.822,14.9532,36.9278,36921495,334.0,2.999,0.0,1.1598543296650094e-08,1.8674136321195144e-05,990.0,"36.857,14.742","(2.0, 3.0]",test,7.7453,BS
1810,0.1381351246233402,0.876549860288346,0.0353329157074163,1.2874837972550404,276746.0,334059.0,8.761991500854492,8.818533897399902,BS_manning003/E01108N3882E01527N3690-BS-M792_E01481N3782_D010_S157D50R270_A008541_S034,E01108N3882E01527N3690-BS-M792_E01481N3782_D010_S157D50R270_A008541_S034,1.79,23,30.0,1.1877671969077825e-08,1.887,1.203,276746,8.762,14.8128,37.8271,37821481,98.0,1.887,0.0,2.1261032824649312e-08,1.8674136321195144e-05,151.0,"37.757,14.742","(1.0, 2.0]",test,7.928,BS
12566,0.1379949292165757,0.7073205048055697,0.0921259557066804,0.7423138253412905,154985.0,221997.0,5.5486578941345215,6.214492321014404,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01792N3806_S004,E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01792N3806_S004,1.06,11,34.3,2.608752042827724e-09,0.043,0.034,154985,5.549,17.92,38.06,38061792,40.0,0.043,1.0,2.7652771653973878e-09,1.8674136321195144e-05,172.0,"38.057,17.742","(1.0, 2.0]",test,8.61,CL
9463,0.1378374856033579,0.7130600572909027,0.1423061180504116,0.7424505459778032,122075.0,102514.0,10.181781768798828,7.213581562042236,BS_manning003/E01267N3753E01646N3535-BS-M754_E01498N3715_D010_S022D90R090_A001972_S039,E01267N3753E01646N3535-BS-M754_E01498N3715_D010_S022D90R090_A001972_S039,1.71,24,12.6,2.042581801394835e-08,1.992,-1.987,122075,10.182,14.9887,37.1526,37151498,656.0,1.992,0.0,3.4928148803851685e-08,1.8674136321195144e-05,990.0,"36.857,14.742","(1.0, 2.0]",test,7.5435,BS
7749,0.1378079957450856,0.7914484489702367,0.1016816978996573,0.8792584874266968,150779.0,141630.0,6.364209175109863,6.672426223754883,BS_manning003/E01267N3753E01646N3535-BS-M754_E01530N3737_D010_S292D30R270_A001972_S039,E01267N3753E01646N3535-BS-M754_E01530N3737_D010_S292D30R270_A001972_S039,0.96,23,30.0,8.256655587332978e-09,1.8,-0.198,150779,6.364,15.3075,37.3774,37371530,1315.0,1.8,0.0,7.926389363839658e-09,1.8674136321195144e-05,1315.0,"37.157,15.042","(0.3, 1.0]",test,7.5435,BS
307,0.137676182497101,0.7734271647293238,0.0827542019477495,0.8287515158315871,134162.0,165902.0,13.388428688049316,8.442156791687012,BS_manning003/E01267N3753E01646N3535-BS-M809_E01547N3670_D010_S067D70R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01547N3670_D010_S067D70R270_A006995_S075,1.6,18,12.6,7.605519825097251e-10,-0.051,-0.135,134162,13.388,15.479,36.7029,36701547,617.0,0.135,0.0,1.2168831720155603e-09,1.8674136321195144e-05,617.0,"36.557,15.342","(1.0, 2.0]",test,8.0933,BS
1757,0.1374672118524325,0.9037684120549548,0.03578070769708,1.4014069921398684,277832.0,283512.0,8.004546165466309,7.828525066375732,BS_manning003/E01267N3753E01646N3535-BS-M792_E01551N3692_D010_S337D30R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01551N3692_D010_S337D30R270_A004781_S062,1.54,19,30.0,2.975332466784969e-09,2.879,-0.246,277832,8.005,15.5157,36.9278,36921551,1188.0,2.879,0.0,4.582011998848852e-09,1.8674136321195144e-05,1960.0,"36.857,15.342","(1.0, 2.0]",test,7.928,BS
